taxid	length_gmean	width_gmean	volume_gmean	surface_gmean	length_amean	width_amean	volume_amean	surface_amean	shape	length_ranges	width_ranges	species	genus	family	order	class	phylum	superkingdom	source
39493	13.0384048104053	1.4422205101855958	20.514554829780568	59.07530885425146	13.5	1.4500000000000002	21.494416961703145	61.49667619402021	rod-shaped	['10.0', ' 17.0']	['1.3', ' 1.6']	Clostridium tarantellae	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	bacdive
39645	1.0	0.5	0.1636246173744683	1.5707963267948966	1.0	0.5	0.1636246173744683	1.5707963267948966	rod-shaped	['1.0', ' 1.0']	['0.5', ' 0.5']	Mesorhizobium ciceri	Mesorhizobium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
39960	1.140175425099138	0.2449489742783178	0.0498818515989404	0.8773990786893783	1.15	0.25	0.0523598775598298	0.9032078879070654	rod-shaped	['1.0', ' 1.3']	['0.2', ' 0.3']	Erythrobacter litoralis	Erythrobacter	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
40324	1.5	0.5	0.2617993877991494	2.356194490192345	1.5	0.5	0.2617993877991494	2.356194490192345	rod-shaped	['1.5', ' 1.5']	['0.5', ' 0.5']	Stenotrophomonas maltophilia	Stenotrophomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
40841	1.8	0.3872983346207417	0.19684833408241004	2.1901204850257505	1.8	0.4	0.2094395102393195	2.2619467105846507	rod-shaped	['1.8', ' 1.8']	['0.3', ' 0.5']	Succiniclasticum ruminis	Succiniclasticum	Acidaminococcaceae	Acidaminococcales	Negativicutes	Firmicutes	Bacteria	bacdive
43948	2.8284271247461903	1.0392304845413265	2.1053212895995745	9.23435877716542	2.85	1.05	2.164753687864217	9.401216015867456	rod-shaped	['2.5', ' 3.2']	['0.9', ' 1.2']	Tolumonas auensis	Tolumonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
43992	2.598076211353316	0.5	0.4774061477159801	4.08104856952699	3.0	0.5	0.5563236990731926	4.71238898038469	rod-shaped	['1.5', ' 4.5']	['0.5', ' 0.5']	Bradyrhizobium liaoningense	Bradyrhizobium	Bradyrhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
44255	4.5	0.8	2.127905424031487	11.309733552923255	4.5	0.8	2.127905424031487	11.309733552923255		['4.5', ' 4.5']	['0.8', ' 0.8']	Bradyrhizobium oligotrophicum	Bradyrhizobium	Bradyrhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
45663	1.7320508075688774	0.7937253933193772	0.7261082017081272	4.318975841337722	2.0	0.8	0.8712683625955694	5.026548245743669	rod-shaped	['1.0', ' 3.0']	['0.7', ' 0.9']	Desulfohalobium retbaense	Desulfohalobium	Desulfohalobiaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	bacdive
45668	3.0000000000000004	0.8774964387392122	1.637379173995554	8.270209096482946	3.25	0.9	1.876708911438203	9.189158511750144	rod-shaped	['2.0', ' 4.5']	['0.7', ' 1.1']	Halobacillus litoralis	Halobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
47157	2.449489742783178	0.5	0.4482312628358053	3.847649490485592	2.5	0.5	0.4581489286485115	3.9269908169872414	vibrio-shaped	['2.0', ' 3.0']	['0.5', ' 0.5']	Maridesulfovibrio bastinii	Maridesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	bacdive
47312	3.5	1.0	2.4870941840919194	10.995574287564274	3.5	1.0	2.4870941840919194	10.995574287564276	rod-shaped	['3.5', ' 3.5']	['1.0', ' 1.0']	Tsukamurella pulmonis	Tsukamurella	Tsukamurellaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	bacdive
47421	1.816590212458495	0.4242640687119284	0.23682141775021	2.421269298167198	3.05	0.4499999999999999	0.4612250714551513	4.31183591705199	rod-shaped	['0.6', ' 5.5']	['0.3', ' 0.6']	Hydrogenophaga pseudoflava	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
47917	4.0	0.9	2.3538382957021526	11.309733552923255	4.0	0.9	2.3538382957021526	11.309733552923255	rod-shaped	['4.0', ' 4.0']	['0.9', ' 0.9']	Serratia fonticola	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
47959	0.9	0.3	0.056548667764616194	0.8482300164692442	0.9	0.3	0.0565486677646162	0.8482300164692442	rod-shaped	['0.9', ' 0.9']	['0.3', ' 0.3']	Annwoodia aquaesulis	Annwoodia	Thiobacillaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
47960	1.095445115010332	0.3872983346207417	0.1138449171798721	1.33286488144751	1.1	0.4	0.1214749159388053	1.3823007675795091	rod-shaped	['1.0', ' 1.2']	['0.3', ' 0.5']	Guyparkeria halophila	Guyparkeria	Thioalkalibacteraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
48074	1.3674794331177342	0.3872983346207417	0.1458932052532668	1.663858177401417	1.4	0.4	0.1591740277818828	1.759291886010284	rod-shaped	['1.1', ' 1.7']	['0.3', ' 0.5']	Microbulbifer hydrolyticus	Microbulbifer	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
48076	1.918332609325088	0.5916079783099616	0.4731203055637513	3.5653962568840925	1.95	0.6	0.4948008429403924	3.6756634047000585	rod-shaped	['1.6', ' 2.3']	['0.5', ' 0.7']	Marinobacterium georgiense	Marinobacterium	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
49319	1.7320508075688774	0.9486832980505138	1.0007863348776846	5.162163488590929	2.0	0.95	1.1931834348180983	5.969026041820607	rod-shaped	['1.0', ' 3.0']	['0.9', ' 1.0']	Rubrobacter xylanophilus	Rubrobacter	Rubrobacteraceae	Rubrobacterales	Rubrobacteria	Actinobacteria	Bacteria	bacdive
49338	4.449719092257397	0.648074069840786	1.3965570393434936	9.059560154856253	4.65	0.6499999999999999	1.47111620989037	9.495463795475148	rod-shaped	['3.3', ' 6.0']	['0.6', ' 0.7']	Desulfitobacterium hafniense	Desulfitobacterium	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	bacdive
50715	0.9797958971132712	0.8366600265340756	0.385344970748134	2.5753396198427985	1.0	0.85	0.4066726240225036	2.670353755551324	coccus-shaped	['0.8', ' 1.2']	['0.7', ' 1.0']	Acidisphaera rubrifaciens	Acidisphaera	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
51173	2.449489742783178	0.5916079783099616	0.6191297485464544	4.55260027262307	3.5	0.6	0.9330530181161686	6.5973445725385655	rod-shaped	['1.0', ' 6.0']	['0.5', ' 0.7']	Ureibacillus thermosphaericus	Ureibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
52603	2.3	0.9	1.2723450247038663	6.503096792930871	2.3	0.9	1.2723450247038663	6.503096792930871	rod-shaped	['2.3', ' 2.3']	['0.9', ' 0.9']	Sagittula stellata	Sagittula	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
52764	1.414213562373095	0.6324555320336759	0.3780577053771959	2.8099258924162904	1.5	0.65	0.4258494291787914	3.0630528372500483	rod-shaped	['1.0', ' 2.0']	['0.5', ' 0.8']	Bartonella alsatica	Bartonella	Bartonellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
52765	5.130302135352264	0.8366600265340756	2.6672049544259235	13.484716959790827	6.1	0.85	3.3006685066012507	16.289157908863075	rod-shaped	['2.8', ' 9.4']	['0.7', ' 1.0']	Caldicellulosiruptor kristjanssonii	Caldicellulosiruptor	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria	bacdive
52766	2.29128784747792	0.7	0.7919937109246765	5.038805148227342	2.5	0.7	0.8723155601467657	5.497787143782138	rod-shaped	['1.5', ' 3.5']	['0.7', ' 0.7']	Caldicellulosiruptor lactoaceticus	Caldicellulosiruptor	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria	bacdive
52768	4.486646854834912	0.9486832980505138	2.9478955436598366	13.371896759044168	4.699999999999999	0.95	3.1070024094768303	14.027211198278424	rod-shaped	['3.3', ' 6.1']	['0.9', ' 1.0']	Schaalia georgiae	Schaalia	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria	bacdive
52773	1.6431676725154984	0.6708203932499369	0.5017142267422714	3.4628845414370333	1.95	0.7	0.6606507551111535	4.288273972150067	rod-shaped	['0.9', ' 3.0']	['0.5', ' 0.9']	Schaalia meyeri	Schaalia	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria	bacdive
53245	1.7320508075688772	0.5	0.3073624573190221	2.7206990463513265	1.75	0.5	0.3108867730114899	2.748893571891069	vibrio-shaped	['1.5', ' 2.0']	['0.5', ' 0.5']	Desulfonatronovibrio hydrogenovorans	Desulfonatronovibrio	Desulfohalobiaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	bacdive
53254	1.4966629547095769	0.85	0.6885041036222898	3.9966195419032595	1.5	0.85	0.6903977105498319	4.005530633326986	rod-shaped	['1.4', ' 1.6']	['0.85', ' 0.85']	Bosea thiooxidans	Bosea	Boseaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
53635	1.224744871391589	0.3741657386773941	0.12095384158203351	1.4396586137792404	1.25	0.375	0.1242524438187369	1.4726215563702154	rod-shaped	['1.0', ' 1.5']	['0.35', ' 0.4']	Acidimicrobium ferrooxidans	Acidimicrobium	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria	bacdive
54254	0.4	0.4	0.0335103216382911	0.5026548245743669	0.5	0.5	0.0654498469497873	0.7853981633974483	coccus-shaped	['0.2', ' 0.8']	['0.2', ' 0.8']	Thermosphaera aggregans	Thermosphaera	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	bacdive
54259	1.897366596101028	1.897366596101028	3.5764517756865963	11.309733552923255	2.1	2.1	4.849048260815845	13.854423602330987	coccus-shaped	['1.2', ' 3.0']	['1.2', ' 3.0']	Ignicoccus islandicus	Ignicoccus	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	bacdive
56055	1.5811388300841898	0.6324555320336759	0.4304988248511644	3.141592653589794	1.75	0.65	0.508807110187647	3.573561643458389	rod-shaped	['1.0', ' 2.5']	['0.5', ' 0.8']	Bogoriella caseilytica	Bogoriella	Bogoriellaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	bacdive
56119	1.6124515496597098	0.4	0.1858714768880713	2.0262663770721687	1.65	0.5	0.2912518189265537	2.5918139392115798	rod-shaped	['1.3', ' 2.0']	['0.2', ' 0.8']	Castellaniella denitrificans	Castellaniella	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
56636	0.8944271909999159	0.8944271909999159	0.3746567856555053	2.5132741228718345	0.9	0.9	0.3817035074111599	2.5446900494077327	coccus-shaped	['0.8', ' 1.0']	['0.8', ' 1.0']	Aeropyrum pernix	Aeropyrum	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	bacdive
56812	1.75	0.65	0.508807110187647	3.5735616434583894	1.75	0.65	0.508807110187647	3.573561643458389	rod-shaped	['1.75', ' 1.75']	['0.65', ' 0.65']	Shewanella frigidimarina	Shewanella	Shewanellaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
58180	2.23606797749979	0.7745966692414834	0.9320488493769008	5.441398092702654	3.0	0.85	1.5415729701318164	8.011061266653972	vibrio-shaped	['1.0', ' 5.0']	['0.5', ' 1.2']	Desulfovibrio alaskensis	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	bacdive
59561	0.8660254037844386	0.4242640687119285	0.102438483864097	1.1542948471456778	1.4	0.55	0.2890592490537358	2.419026343264141	coccus-shaped	['0.3', ' 2.5']	['0.2', ' 0.9']	Trueperella bernardiae	Trueperella	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria	bacdive
59600	2.449489742783178	0.447213595499958	0.3613488999450901	3.4414423257272864	2.75	0.45	0.4135121330287565	3.8877209088173688	rod-shaped	['1.5', ' 4.0']	['0.4', ' 0.5']	Cellulophaga algicola	Cellulophaga	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
59602	4.999999999999999	0.5	0.9490227807719166	7.853981633974482	5.0	0.5	0.9490227807719166	7.853981633974483	rod-shaped	['5.0', ' 5.0']	['0.5', ' 0.5']	Gelidibacter gilvus	Gelidibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
59610	7.071067811865476	0.8944271909999159	4.255554545330615	19.86917653159221	7.5	0.9	4.580442088933919	21.205750411731103	rod-shaped	['5.0', ' 10.0']	['0.8', ' 1.0']	Desulfotomaculum reducens	Desulfotomaculum	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	bacdive
61016	2.29128784747792	0.4242640687119284	0.3039302148786164	3.0539771051907776	2.5	0.4499999999999999	0.3737513510067605	3.534291735288517	rod-shaped	['1.5', ' 3.5']	['0.3', ' 0.6']	Virgibacillus salexigens	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
61435	0.65	0.15	0.010602875205865503	0.3063052837250048	0.65	0.15	0.0106028752058655	0.3063052837250048	ovoid-shaped	['0.65', ' 0.65']	['0.15', ' 0.15']	Dehalococcoides mccartyi	Dehalococcoides	Dehalococcoidaceae	Dehalococcoidales	Dehalococcoidia	Chloroflexi	Bacteria	bacdive
63655	1.6431676725154984	0.3872983346207417	0.1783719607872587	1.999297322171265	1.85	0.4	0.2157226955464991	2.324778563656447	rod-shaped	['1.0', ' 2.7']	['0.3', ' 0.5']	Thiomicrorhabdus frisia	Thiomicrorhabdus	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
63656	1.2649110640673518	0.3872983346207417	0.13380965395204047	1.5390597961942372	1.4	0.4	0.1591740277818828	1.759291886010284	rod-shaped	['0.8', ' 2.0']	['0.3', ' 0.5']	Thiomicrorhabdus chilensis	Thiomicrorhabdus	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
63658	1.5811388300841898	0.3464101615137754	0.1381360278015362	1.7207211628636423	1.75	0.35	0.1571450825264394	1.9242255003237485	vibrio-shaped	['1.0', ' 2.5']	['0.3', ' 0.4']	Hydrogenovibrio kuenenii	Hydrogenovibrio	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
64104	3.872983346207417	1.0	2.7800346191810594	12.167336027920836	4.0	1.0	2.8797932657906435	12.566370614359172	rod-shaped	['3.0', ' 5.0']	['1.0', ' 1.0']	Bacillus pseudomycoides	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
64897	19.999999999999996	0.2	0.6262241356155654	12.566370614359172	20.0	0.2	0.6262241356155654	12.566370614359172	helical-shaped	['20.0', ' 20.0']	['0.2', ' 0.2']	Borreliella bissettiae	Borreliella	Borreliaceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	bacdive
65048	3.0000000000000004	0.85	1.5415729701318164	8.011061266653972	3.0	0.85	1.5415729701318164	8.011061266653972	rod-shaped	['3.0', ' 3.0']	['0.85', ' 0.85']	Mitsuaria chitosanitabida	Mitsuaria		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
65655	1.816590212458495	0.4242640687119284	0.23682141775021	2.421269298167198	3.05	0.4499999999999999	0.4612250714551513	4.31183591705199	rod-shaped	['0.6', ' 5.5']	['0.3', ' 0.6']	Hydrogenophaga palleronii	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
65656	1.816590212458495	0.4242640687119284	0.23682141775021	2.421269298167198	3.05	0.4499999999999999	0.4612250714551513	4.31183591705199	rod-shaped	['0.6', ' 5.5']	['0.3', ' 0.6']	Hydrogenophaga taeniospiralis	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	bacdive
65959	1.4422205101855958	0.9797958971132712	0.8411590789262641	4.439327208946782	1.4500000000000002	1.0	0.8770279491271507	4.555309347705201		['1.3', ' 1.6']	['0.8', ' 1.2']	Acetobacter pomorum	Acetobacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	bacdive
66219	6.7082039324993685	0.6324555320336759	2.041213830873577	13.3286488144751	9.0	0.65	2.914579859444456	18.37831702350029	rod-shaped	['3.0', ' 15.0']	['0.5', ' 0.8']	Lachnoclostridium phytofermentans	Lachnoclostridium	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	bacdive
66371	1.1832159566199232	0.7348469228349535	0.397933108942084	2.7315601635738416	1.2	0.75	0.4196971435655114	2.827433388230814	rod-shaped	['1.0', ' 1.4']	['0.6', ' 0.9']	Streptomyces fumigatiscleroticus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Bacteria	bacdive
68909	1.5491933384829666	1.5491933384829666	1.9467737644673329	7.539822368615502	1.6	1.6	2.1446605848506324	8.042477193189871	sphere-shaped	['1.2', ' 2.0']	['1.2', ' 2.0']	Deinococcus geothermalis	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria	bacdive
68910	1.5491933384829666	1.5491933384829666	1.9467737644673329	7.539822368615502	1.6	1.6	2.1446605848506324	8.042477193189871	sphere-shaped	['1.2', ' 2.0']	['1.2', ' 2.0']	Deinococcus murrayi	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria	bacdive
69284	1.2	0.6	0.2827433388230814	2.261946710584651	1.2	0.6	0.2827433388230814	2.261946710584651	rod-shaped	['1.2', ' 1.2']	['0.6', ' 0.6']	Pseudoxanthomonas japonensis	Pseudoxanthomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
70995	1.5491933384829666	0.3872983346207417	0.1673008703839115	1.884955592153876	1.6	0.4	0.1843067690106012	2.010619298297468	rod-shaped	['1.2', ' 2.0']	['0.3', ' 0.5']	Lewinella cohaerens	Lewinella	Lewinellaceae	Saprospirales	Saprospiria	Bacteroidetes	Bacteria	bacdive
72360	2.82842712474619	0.7071067811865476	1.0181606733279591	6.283185307179585	3.0	0.75	1.214912784005428	7.0685834705770345	rod-shaped	['2.0', ' 4.0']	['0.5', ' 1.0']	Bacillus mojavensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
72361	2.82842712474619	0.8944271909999159	1.5898247824355936	7.94767061263688	3.0	0.9	1.7176657833502196	8.482300164692441		['2.0', ' 4.0']	['0.8', ' 1.0']	Bacillus vallismortis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
73919	3.741657386773941	0.4242640687119284	0.508971377912542	4.987123729239648	4.5	0.4499999999999999	0.691837607182727	6.36172512351933	rod-shaped	['2.0', ' 7.0']	['0.3', ' 0.6']	Thermaerobacter marianensis	Thermaerobacter	Clostridiales Family XVII. Incertae Sedis	Eubacteriales	Clostridia	Firmicutes	Bacteria	bacdive
74386	3.162277660168379	0.4898979485566356	0.5652941000238814	4.866934411168334	3.5	0.5	0.6544984694978736	5.497787143782138	rod-shaped	['2.0', ' 5.0']	['0.4', ' 0.6']	Gracilibacillus halotolerans	Gracilibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
76517	0.948683298050514	0.3535533905932738	0.08156675734038428	1.053722209656109	1.15	0.375	0.1132077821459603	1.3548118318605982	rod-shaped	['0.5', ' 1.8']	['0.25', ' 0.5']	Campylobacter hominis	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	bacdive
76594	3.146426544510455	0.6928203230275509	1.099112492592033	6.848383759251275	3.35	0.7	1.199433895201803	7.367034772668066	rod-shaped	['2.2', ' 4.5']	['0.6', ' 0.8']	Cellulophaga baltica	Cellulophaga	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	bacdive
76860	0.75	0.75	0.2208932334555323	1.7671458676442586	0.75	0.75	0.2208932334555323	1.7671458676442586	coccus-shaped	['0.75', ' 0.75']	['0.75', ' 0.75']	Streptococcus constellatus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	bacdive
77523	3.0000000000000004	0.6928203230275509	1.0439109858090827	6.529677711243181	3.75	0.7	1.3533719352277027	8.246680715673207	rod-shaped	['1.5', ' 6.0']	['0.6', ' 0.8']	Bacillus horti	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
78120	4.4721359549995805	0.5	0.8453769179051972	7.0248147310407285	6.0	0.5	1.1453723216212788	9.42477796076938	vibrio-shaped	['2.0', ' 10.0']	['0.5', ' 0.5']	Succinispira mobilis	Succinispira	Acidaminococcaceae	Acidaminococcales	Negativicutes	Firmicutes	Bacteria	bacdive
78350	2.25	1.0	1.505346479845109	7.0685834705770345	2.25	1.0	1.505346479845109	7.0685834705770345	rod-shaped	['2.25', ' 2.25']	['1.0', ' 1.0']	Pelotomaculum schinkii	Pelotomaculum	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	bacdive
79329	40.0	0.6324555320336759	12.500140025920533	79.47670612636878	40.0	0.65	13.201332304542534	81.68140899333463	rod-shaped	['40.0', ' 40.0']	['0.5', ' 0.8']	Chitinophaga pinensis	Chitinophaga	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	bacdive
79660	2.6832815729997472	0.5916079783099616	0.6833966344707519	4.9871237292396495	2.8	0.6	0.7351326809400115	5.277875658030852	rod-shaped	['2.0', ' 3.6']	['0.5', ' 0.7']	Virgibacillus marismortui	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
81408	4.898979485566356	0.7071067811865476	1.8312646840311635	10.882796185405308	5.0	0.75	2.098485717827557	11.780972450961723	rod-shaped	['4.0', ' 6.0']	['0.5', ' 1.0']	Parageobacillus caldoxylosilyticus	Parageobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	bacdive
81932	2.3	1.05	1.6885078765340888	7.586946258419352	2.3	1.05	1.6885078765340888	7.58694625841935	rod-shaped	['2.3', ' 2.3']	['1.05', ' 1.05']	Methylotuvimicrobium japanense	Methylotuvimicrobium	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria	bacdive
82135	0.7348469228349535	0.7348469228349535	0.2077730724862219	1.6964600329384885	0.75	0.75	0.2208932334555323	1.7671458676442586	coccus-shaped	['0.6', ' 0.9']	['0.6', ' 0.9']	Fannyhessea vaginae	Fannyhessea	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria	bacdive
