taxid	length_gmean	width_gmean	volume_gmean	surface_gmean	length_amean	width_amean	volume_amean	surface_amean	shape	length_ranges	width_ranges	sources	species	genus	family	order	class	phylum	superkingdom
1063	1.7320508075688772	1.3416407864998738	1.8163958159225289	7.300401616752501	1.75	1.35	1.8608045986294044	7.4220126441058865	ovoid-shaped	['1.5', ' 2.0']	['1.2', ' 1.5']	['bacdive']	Cereibacter sphaeroides	Cereibacter	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
1126	3.24037034920393	3.24037034920393	17.814866446946212	32.98672286269284	3.25	3.25	17.97416421858535	33.18307240354219	sphere/spheroid	['3.0', ' 3.5', '3.0', ' 3.5', '3.0', ' 3.5', '3.0', ' 3.5']	['3.0', ' 3.5', '3.0', ' 3.5', '3.0', ' 3.5', '3.0', ' 3.5']	['pcc']	Microcystis aeruginosa	Microcystis	Microcystaceae	Chroococcales		Cyanobacteria	Bacteria
1129	1.309547246573468	1.309547246573468	1.1758776549268883	5.387561195689563	1.373076923076923	1.373076923076923	1.7572528715476177	6.474701628561887	sphere/spheroid	['1.0', ' 1.2', '1.2', ' 1.4', '0.8', ' 1.0', '1.0', ' 1.2', '0.8', ' 1.0', '1.0', ' 1.2', '1.8', ' 2.0', '1.2', ' 1.5', '1.0', ' 1.2', '1.0', ' 1.2', '2.0', ' 2.0', '2.0', ' 2.0', '2.0', ' 2.0']	['1.0', ' 1.2', '1.2', ' 1.4', '0.8', ' 1.0', '1.0', ' 1.2', '0.8', ' 1.0', '1.0', ' 1.2', '1.8', ' 2.0', '1.2', ' 1.5', '1.0', ' 1.2', '1.0', ' 1.2', '2.0', ' 2.0', '2.0', ' 2.0', '2.0', ' 2.0']	['pcc']		Synechococcus	Synechococcaceae	Synechococcales		Cyanobacteria	Bacteria
1142	2.9594807281157647	2.9594807281157647	13.57204125170399	27.515721503640265	3.0803030303030305	3.0803030303030305	20.507815060474222	32.51762595964544	sphere/spheroid	['2.3', ' 2.5', '4.0', ' 4.0', '6.0', ' 7.0', '2.3', ' 2.5', '2.3', ' 7.0', '6.0', ' 6.0', '2.3', ' 2.5', '2.3', ' 2.5', '2.0', ' 3.0', '3.0', ' 3.5', '3.0', ' 3.0', '3.0', ' 3.0', '3.0', ' 3.0', '3.0', ' 3.0', '2.0', ' 3.0', '3.0', ' 3.0', '2.0', ' 3.0', '2.3', ' 2.6', '2.3', ' 2.6', '2.3', ' 2.6', '3.0', ' 3.0', '2.0', ' 3.0', '3.3', ' 3.8', '2.3', ' 2.6', '2.8', ' 3.3', '3.0', ' 3.0', '2.3', ' 2.6', '3.0', ' 3.0', '3.0', ' 3.0', '3.0', ' 3.0', '3.0', ' 3.0', '3.0', ' 3.0', '3.0', ' 3.0']	['2.3', ' 2.5', '4.0', ' 4.0', '6.0', ' 7.0', '2.3', ' 2.5', '2.3', ' 7.0', '6.0', ' 6.0', '2.3', ' 2.5', '2.3', ' 2.5', '2.0', ' 3.0', '3.0', ' 3.5', '3.0', ' 3.0', '3.0', ' 3.0', '3.0', ' 3.0', '3.0', ' 3.0', '2.0', ' 3.0', '3.0', ' 3.0', '2.0', ' 3.0', '2.3', ' 2.6', '2.3', ' 2.6', '2.3', ' 2.6', '3.0', ' 3.0', '2.0', ' 3.0', '3.3', ' 3.8', '2.3', ' 2.6', '2.8', ' 3.3', '3.0', ' 3.0', '2.3', ' 2.6', '3.0', ' 3.0', '3.0', ' 3.0', '3.0', ' 3.0', '3.0', ' 3.0', '3.0', ' 3.0', '3.0', ' 3.0']	['pcc']		Synechocystis	Merismopediaceae	Synechococcales		Cyanobacteria	Bacteria
1144	3.7416573867739418	3.7416573867739418	27.427781169924334	43.982297150257104	3.75	3.75	27.61165418194154	44.17864669110647	sphere/spheroid	['3.5', ' 4.0']	['3.5', ' 4.0']	['pcc']	Synechocystis sp. PCC 6701	Geminocystis	Chroococcaceae	Chroococcales		Cyanobacteria	Bacteria
1148	2.39791576165636	2.39791576165636	7.219388101549009	18.064157758141302	2.4	2.4	7.2382294738708834	18.09557368467721	sphere/spheroid	['2.3', ' 2.5']	['2.3', ' 2.5']	['pcc']	Synechocystis sp. PCC 6803	Synechocystis	Merismopediaceae	Synechococcales		Cyanobacteria	Bacteria
1152	2.029875044783283	2.029875044783283	4.379318537407468	12.944595428163478	2.06	2.06	4.878448332065689	13.62508733861893	sphere/spheroid	['2.0', ' 2.5', '1.8', ' 2.3', '2.5', ' 2.5', '1.5', ' 1.7', '1.8', ' 2.0']	['2.0', ' 2.5', '1.8', ' 2.3', '2.5', ' 2.5', '1.5', ' 1.7', '1.8', ' 2.0']	['pcc']		Pseudanabaena	Pseudanabaenaceae	Pseudanabaenales		Cyanobacteria	Bacteria
1158	5.8348787348484565	5.8348787348484565	104.01455757907459	106.95806611148979	6.25	6.25	193.67427835528952	141.2189531019912	sphere/spheroid	['4.0', ' 5.0', '4.0', ' 5.0', '4.0', ' 5.0', '4.0', ' 5.0', '7.0', ' 8.0', '11.0', ' 12.0', '8.5', ' 9.5', '5.5', ' 6.5', '4.0', ' 4.5']	['4.0', ' 5.0', '4.0', ' 5.0', '4.0', ' 5.0', '4.0', ' 5.0', '7.0', ' 8.0', '11.0', ' 12.0', '8.5', ' 9.5', '5.5', ' 6.5', '4.0', ' 4.5']	['pcc']		Oscillatoria	Oscillatoriaceae	Oscillatoriales		Cyanobacteria	Bacteria
1168	3.24037034920393	3.24037034920393	17.814866446946212	32.98672286269284	3.25	3.25	17.97416421858535	33.18307240354219	sphere/spheroid	['3.0', ' 3.5']	['3.0', ' 3.5']	['pcc']	Nostoc sp. PCC 7119	Nostoc	Nostocaceae	Nostocales		Cyanobacteria	Bacteria
1177	3.24037034920393	3.24037034920393	17.81486644694622	32.98672286269282	3.25	3.25	17.97416421858535	33.18307240354219	sphere/spheroid	['3.0', ' 3.5', '3.0', ' 3.5', '3.0', ' 3.5', '3.0', ' 3.5', '3.0', ' 3.5', '3.0', ' 3.5']	['3.0', ' 3.5', '3.0', ' 3.5', '3.0', ' 3.5', '3.0', ' 3.5', '3.0', ' 3.5', '3.0', ' 3.5']	['pcc']		Nostoc	Nostocaceae	Nostocales		Cyanobacteria	Bacteria
1184	2.0346989949375804	2.0346989949375804	4.410614836186082	13.006193585861745	2.05	2.05	4.510868901626293	13.202543126711102	sphere/spheroid	['1.8', ' 2.3']	['1.8', ' 2.3']	['pcc']	Leptolyngbya boryana	Leptolyngbya	Leptolyngbyaceae	Pseudanabaenales		Cyanobacteria	Bacteria
1190	6.324555320336758	6.324555320336758	132.46117687728128	125.66370614359164	6.5	6.5	143.7933137486828	132.73228961416876	sphere/spheroid	['5.0', ' 8.0', '5.0', ' 8.0', '5.0', ' 8.0', '5.0', ' 8.0', '5.0', ' 8.0']	['5.0', ' 8.0', '5.0', ' 8.0', '5.0', ' 8.0', '5.0', ' 8.0', '5.0', ' 8.0']	['pcc']		Fischerella	Hapalosiphonaceae	Nostocales		Cyanobacteria	Bacteria
1218	0.5916079783099616	0.5916079783099616	0.10841782457704821	1.0995574287564276	0.6	0.6	0.1130973355292325	1.1309733552923256	sphere	['0.5', ' 0.7']	['0.5', ' 0.7']	['pubmed']		Prochlorococcus	Prochlorococcaceae	Synechococcales		Cyanobacteria	Bacteria
1245	0.7745966692414834	0.7745966692414834	0.2433467205584167	1.884955592153876	0.8	0.8	0.268082573106329	2.010619298297468	coccus-shaped	['0.6', ' 1.0']	['0.6', ' 1.0']	['bacdive']	Leuconostoc mesenteroides	Leuconostoc	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
1272	1.161895003862225	1.161895003862225	0.8212951818846564	4.241150082346221	1.2	1.2	0.9047786842338604	4.523893421169302	sphere	['0.9', ' 1.5']	['0.9', ' 1.5']	['bm5']	Kocuria varians	Kocuria	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1274	1.2	1.2	0.9047786842338604	4.523893421169302	1.25	1.25	1.0226538585904277	4.908738521234052	sphere	['0.9', ' 1.6']	['0.9', ' 1.6']	['bm5']	Dermacoccus nishinomiyaensis	Dermacoccus	Dermacoccaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1275	1.224744871391589	1.224744871391589	0.9619123726213976	4.712388980384689	1.25	1.25	1.0226538585904277	4.908738521234052	sphere	['1.0', ' 1.5']	['1.0', ' 1.5']	['bm5']	Kocuria rosea	Kocuria	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1276	0.938083151964686	0.938083151964686	0.4322376870047302	2.764601535159018	0.95	0.95	0.4489205002285915	2.8352873698647887	sphere	['0.8', ' 1.1']	['0.8', ' 1.1']	['bm5']	Kytococcus sedentarius	Kytococcus	Kytococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1280	1.0	1.0	0.5235987755982988	3.141592653589793	1.0	1.0	0.5235987755982988	3.141592653589793	sphere	['1.0', ' 1.0']	['1.0', ' 1.0']	['pubmed']	Staphylococcus aureus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1282	0.8660254037844387	0.8660254037844387	0.34008738079391587	2.3561944901923453	1.0	1.0	0.5235987755982988	3.141592653589793	sphere	['0.5', ' 1.5']	['0.5', ' 1.5']	['pubmed']	Staphylococcus epidermidis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1309	0.6708203932499369	0.6708203932499369	0.15805833144841627	1.413716694115407	0.675	0.675	0.161031167189083	1.4313881527918495	sphere	['0.6', ' 0.75']	['0.6', ' 0.75']	['pubmed']	Streptococcus mutans	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
1311	0.447213595499958	0.447213595499958	0.046832098206938094	0.6283185307179587	0.6	0.6	0.1130973355292325	1.1309733552923256	sphere	['0.2', ' 1.0']	['0.2', ' 1.0']	['pubmed']	Streptococcus agalactiae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
1313	0.7905694150420949	0.7905694150420949	0.2587132360884402	1.963495408493621	0.875	0.875	0.3507702734965165	2.405281875404685	sphere	['0.5', ' 1.25']	['0.5', ' 1.25']	['pubmed']	Streptococcus pneumoniae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
1314	0.7745966692414834	0.7745966692414834	0.2433467205584167	1.884955592153876	0.8	0.8	0.268082573106329	2.010619298297468	sphere	['0.6', ' 1.0']	['0.6', ' 1.0']	['pubmed']	Streptococcus pyogenes	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
1328	0.75	0.75	0.2208932334555323	1.7671458676442586	0.75	0.75	0.2208932334555323	1.7671458676442586	coccus-shaped	['0.75', ' 0.75']	['0.75', ' 0.75']	['bacdive']	Streptococcus anginosus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
1381	1.5491933384829668	0.7745966692414834	0.6083668013960418	3.769911184307752	1.9	0.8	0.8210028801381326	4.775220833456485	rods	['0.8', ' 3.0']	['0.6', ' 1.0']	['bm5']	Atopobium minutum	Atopobium	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
1382	0.4242640687119284	0.4242640687119284	0.0399859464434252	0.5654866776461627	0.4499999999999999	0.4499999999999999	0.0477129384263949	0.636172512351933	coccus	['0.3', ' 0.6']	['0.3', ' 0.6']	['bm5']	Lancefieldella parvula	Lancefieldella	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria
1390	2.32379000772445	0.7937253933193772	1.018901256745978	5.794514144646295	2.4	0.8	1.0723302924253162	6.031857894892402	rod-shaped	['1.8', ' 3.0']	['0.7', ' 0.9']	['bacdive']	Bacillus amyloliquefaciens	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1392	5.477225575051663	1.224744871391589	5.9717481744279635	21.074444193122183	6.5	1.25	7.46537316771012	25.525440310417068	rod	['3.0', ' 10.0']	['1.0', ' 1.5']	['pubmed']	Bacillus anthracis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1396	3.872983346207417	1.0	2.7800346191810594	12.167336027920836	4.0	1.0	2.8797932657906435	12.566370614359172	rod	['3.0', ' 5.0']	['1.0', ' 1.0']	['pubmed']	Bacillus cereus	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1411	3.5	0.7	1.2571606602115153	7.696902001294991	3.5	0.7	1.2571606602115153	7.696902001294993	rod-shaped	['3.5', ' 3.5']	['0.7', ' 0.7']	['bacdive']	Alkalihalobacillus akibai	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1418	4.5	0.7	1.642005760276265	9.896016858807847	4.5	0.7	1.642005760276265	9.896016858807847	rod-shaped	['4.5', ' 4.5']	['0.7', ' 0.7']	['bacdive']	Caldalkalibacillus mannanilyticus	Caldalkalibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1422	2.6457513110645907	0.7745966692414834	1.125107572030704	6.438349049606996	2.75	0.8	1.2482594810263443	6.911503837897545	rod-shaped	['2.0', ' 3.5']	['0.6', ' 1.0']	['bacdive']	Geobacillus stearothermophilus	Geobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1423	3.464101615137755	1.0	2.4588996585521774	10.882796185405308	4.0	1.0	2.8797932657906435	12.566370614359172	rod	['2.0', ' 6.0']	['1.0', ' 1.0']	['pubmed']	Bacillus subtilis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1426	4.58257569495584	0.7745966692414834	2.037814560389653	11.151547670782112	5.0	0.85	2.676473316241129	13.351768777756622	rod-shaped	['3.0', ' 7.0']	['0.5', ' 1.2']	['bacdive']	Parageobacillus thermoglucosidasius	Parageobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1428	3.162277660168379	0.7071067811865476	1.1492634720128805	7.024814731040725	3.5	0.75	1.43580601746096	8.246680715673207	rod	['2.0', ' 5.0']	['0.5', ' 1.0']	['pubmed']	Bacillus thuringiensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1449	1.307669683062202	0.3872983346207417	0.13884703507623536	1.5910856447342554	1.4	0.4	0.1591740277818828	1.759291886010284	rod-shaped	['0.9', ' 1.9']	['0.3', ' 0.5']	['bacdive']	Amphibacillus xylanus	Amphibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1452	2.82842712474619	0.7071067811865476	1.0181606733279591	6.283185307179585	3.0	0.75	1.214912784005428	7.0685834705770345	rod-shaped	['2.0', ' 4.0']	['0.5', ' 1.0']	['bacdive']	Bacillus atrophaeus	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1454	5.477225575051663	0.9486832980505138	3.648094380462785	16.324194278107964	6.5	0.95	4.382881725915985	19.39933463591697	rod-shaped	['3.0', ' 10.0']	['0.9', ' 1.0']	['bacdive']	Schinkia azotoformans	Schinkia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1473	4.0	0.5916079783099616	1.0453485164679035	7.4343651138547395	5.0	0.6	1.3571680263507908	9.42477796076938	rod-shaped	['2.0', ' 8.0']	['0.5', ' 0.7']	['bacdive']	Virgibacillus pantothenticus	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1484	3.75	0.6	1.0037388528219389	7.0685834705770345	3.75	0.6	1.0037388528219389	7.0685834705770345	rod-shaped	['3.75', ' 3.75']	['0.6', ' 0.6']	['bacdive']	Hydrogenibacillus schlegelii	Hydrogenibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1491	4.898979485566356	1.0392304845413265	3.8616259527184953	15.99437857737011	5.0	1.05	4.026441859427443	16.493361431346415	rod	['4.0', ' 6.0']	['0.9', ' 1.2']	['pubmed']	Clostridium botulinum	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1498	3.458323293158117	0.6708203932499369	1.1432431775722418	7.288224124343526	5.25	0.7	1.930639585324827	11.54535300194249	rod-shaped	['1.3', ' 9.2']	['0.5', ' 0.9']	['bacdive']	Hathewaya histolytica	Hathewaya	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1503	5.091168824543143	1.32664991614216	6.426250174911989	21.218940998414038	6.15	1.35	8.158912470913545	26.08307300642926	rod-shaped	['2.7', ' 9.6']	['1.1', ' 1.6']	['bacdive']	Gottschalkia purinilytica	Gottschalkia	Gottschalkiaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria
1521	4.242640687119285	0.7745966692414834	1.8776239618920565	10.32432697718186	4.5	0.8	2.127905424031487	11.309733552923255	rod-shaped	['3.0', ' 6.0']	['0.6', ' 1.0']	['bacdive']	Ruminiclostridium cellulolyticum	Ruminiclostridium	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1536	5.215361924162118	0.9797958971132712	3.686040682231236	16.05350772016027	8.85	1.1	8.06198124758091	30.58340448269664	rod-shaped	['1.7', ' 16.0']	['0.6', ' 1.6']	['bacdive']	Hathewaya limosa	Hathewaya	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1556	3.1622776601683795	0.5916079783099616	0.8150675609686346	5.877381679269499	3.25	0.6	0.8623671834103982	6.126105674500097	rod-shaped	['2.5', ' 4.0']	['0.5', ' 0.7']	['bacdive']	Gottschalkia acidurici	Gottschalkia	Gottschalkiaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria
1557	4.0	0.8660254037844387	2.1861507997953877	10.882796185405308	5.0	1.0	3.665191429188092	15.707963267948966	curved-shaped	['2.0', ' 8.0']	['0.5', ' 1.5']	['bacdive']	Peptoclostridium litorale	Peptoclostridium	Peptostreptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1565	10.000000000000002	1.0	7.592182246175333	31.41592653589793	10.0	1.0	7.592182246175333	31.41592653589793	rod-shaped	['10.0', ' 10.0']	['1.0', ' 1.0']	['bacdive']	Desulfotomaculum nigrificans	Desulfotomaculum	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
1575	2.316584370576538	0.28284271247461906	0.13962183330609795	2.0584626349677677	2.55	0.30000000000000004	0.2356194490192345	2.7017696820872223	rods	['1.2', ' 2.0', '3.0', ' 4.0']	['0.2', ' 0.2', '0.4', ' 0.4']	['bm5']	Leifsonia xyli	Leifsonia	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1584	6.250000000000001	0.5	1.1944597068336191	9.817477042468106	6.25	0.5	1.1944597068336191	9.817477042468104	rod-shaped	['6.25', ' 6.25']	['0.5', ' 0.5']	['bacdive']	Lactobacillus delbrueckii	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
1590	4.898979485566356	1.0392304845413265	3.8616259527184953	15.99437857737011	5.5	1.05	4.459392597000287	18.14269757448105	rod	['3.0', ' 8.0']	['0.9', ' 1.2']	['pubmed']	Lactiplantibacillus plantarum	Lactiplantibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
1639	1.414213562373095	1.0	0.8489213467404418	4.442882938158366	2.25	1.25	2.2498384888989404	8.835729338221293	rod	['0.5', ' 4.0']	['0.5', ' 2.0']	['pubmed']	Listeria monocytogenes	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria
1646	1.224744871391589	0.5477225575051661	0.2455556827148282	2.107444419312217	1.25	0.65	0.3428917481699359	2.552544031041707	rods	['1.0', ' 1.5']	['0.3', ' 1.0']	['bm5']	Renibacterium salmoninarum	Renibacterium	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1657	1.7320508075688774	0.5	0.3073624573190222	2.720699046351327	2.0	0.5	0.3599741582238304	3.141592653589793	rods	['1.0', ' 3.0']	['0.5', ' 0.5']	['bm5']	Actinobaculum suis	Actinobaculum	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria
1661	0.8660254037844386	0.4242640687119285	0.102438483864097	1.1542948471456778	1.4	0.55	0.2890592490537358	2.419026343264141	rods	['0.3', ' 2.5', '0.3', ' 2.5']	['0.2', ' 0.9', '0.2', ' 0.9']	['bacdive', 'bm5']	Trueperella pyogenes	Trueperella	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria
1680	4.898979485566356	1.0	3.585850102686442	15.39059796194237	5.0	1.0	3.665191429188092	15.707963267948966	rod-shaped	['4.0', ' 6.0']	['1.0', ' 1.0']	['bacdive']	Bifidobacterium adolescentis	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
1693	1.396424004376894	0.3	0.091638812881978	1.3160986180340677	1.4	0.3	0.0918915851175014	1.319468914507713	rods	['1.3', ' 1.5']	['0.3', ' 0.3']	['bm5']	Bifidobacterium minimum	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria
1697	2.121320343559643	0.848528137423857	1.0396346075290577	5.6548667764616285	2.75	0.8999999999999999	1.5586226552622358	7.775441817634737	rods	['1.0', ' 4.5']	['0.6', ' 1.2']	['bm5']	Corynebacterium ammoniagenes	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
1708	2.0	0.4582575694955839	0.3046732028857914	2.8793172275584813	2.5	0.5	0.4581489286485115	3.9269908169872414	rods	['1.0', ' 4.0']	['0.3', ' 0.7']	['bm5']	Cellulomonas fimi	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1709	2.0	0.4582575694955839	0.3046732028857914	2.8793172275584813	2.5	0.5	0.4581489286485115	3.9269908169872414	rods	['1.0', ' 4.0']	['0.3', ' 0.7']	['bm5']	Cellulomonas biazotea	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1711	2.0	0.4582575694955839	0.3046732028857914	2.8793172275584813	2.5	0.5	0.4581489286485115	3.9269908169872414	rods	['1.0', ' 4.0']	['0.3', ' 0.7']	['bm5']	Cellulomonas flavigena	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1712	2.0	0.4582575694955839	0.3046732028857914	2.8793172275584813	2.5	0.5	0.4581489286485115	3.9269908169872414	rods	['1.0', ' 4.0']	['0.3', ' 0.7']	['bm5']	Cellulomonas gelida	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1713	1.1	0.4	0.12147491593880529	1.3823007675795091	1.1	0.4	0.1214749159388053	1.3823007675795091	rods	['1.1', ' 1.1']	['0.4', ' 0.4']	['bm5']	Oerskovia turbata	Oerskovia	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1714	2.0	0.4582575694955839	0.3046732028857914	2.8793172275584813	2.5	0.5	0.4581489286485115	3.9269908169872414	rods	['1.0', ' 4.0']	['0.3', ' 0.7']	['bm5']	Cellulomonas uda	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
1717	2.82842712474619	0.4898979485566356	0.5023647566551191	4.353118474162122	4.5	0.55	1.0255663767796932	7.775441817634739	rods	['1.0', ' 8.0']	['0.3', ' 0.8']	['bm5']	Corynebacterium diphtheriae	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
1718	1.7320508075688774	0.8366600265340756	0.7989187083031156	4.552600272623071	2.0	0.85	0.97412279707716	5.340707511102648	rods	['1.0', ' 3.0']	['0.7', ' 1.0']	['bm5']	Corynebacterium glutamicum	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
1719	1.7320508075688774	0.5477225575051662	0.36508682788110813	2.9803764797388315	2.0	0.55	0.4316090157103728	3.455751918948773	rods	['1.0', ' 3.0']	['0.5', ' 0.6']	['bm5']	Corynebacterium pseudotuberculosis	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
1724	3.0000000000000004	0.7	1.0647381101791404	6.5973445725385655	3.0	0.7	1.0647381101791404	6.5973445725385655	rods	['3.0', ' 3.0']	['0.7', ' 0.7']	['bm5']	Corynebacterium renale	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
1727	2.213594362117865	0.938083151964686	1.3138077494302345	6.523628911694573	2.45	0.95	1.5121532639278872	7.312056901230244	rods	['1.4', ' 3.5']	['0.8', ' 1.1']	['bm5']	Corynebacterium variabile	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
