taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	kingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	ENCprime	hash
taxid1126	3.2403703492039297	3.2403703492039297	17.814866446946194	32.98672286269284	sphere/spheroid	Microcystis aeruginosa	Microcystis	Microcystaceae	Chroococcales		Cyanobacteria	Bacteria	species	N6752	4983728.0	42.73	4934.0	81.59487789160461	1.0	-0.277741998647922	0.13473897797731302	2.34
taxid1142	2.9594807281157647	2.9594807281157647	13.57204125170399	27.515721503640265	sphere/spheroid		Synechocystis	Merismopediaceae	Synechococcales		Cyanobacteria	Bacteria	genus	N5451	3570608.5	47.73	3301.0	87.26639441673552	2.0	-0.14524228057170852	0.06950926002455775	0.0
taxid1144	3.7416573867739413	3.7416573867739413	27.42778116992432	43.982297150257104	sphere/spheroid	Synechocystis sp. PCC 6701	Geminocystis	Chroococcaceae	Chroococcales		Cyanobacteria	Bacteria	genus	N5887	4344738.5	33.82	3989.5	84.23678225582412	2.0	-0.186060894810302	0.09470796629418984	1.85
taxid1148	2.39791576165636	2.39791576165636	7.219388101549009	18.064157758141306	sphere/spheroid	Synechocystis sp. PCC 6803	Synechocystis	Merismopediaceae	Synechococcales		Cyanobacteria	Bacteria	species	N5888	3570114.0	47.73	3301.0	87.26698725855849	2.0	-0.145256541088218	0.0695168673005124	1.04
taxid1152	2.029875044783283	2.029875044783283	4.379318537407468	12.944595428163476	sphere/spheroid		Pseudanabaena	Pseudanabaenaceae	Pseudanabaenales		Cyanobacteria	Bacteria	genus	N911	5181050.5	43.825	4409.0	83.616905315668	1.5	-0.1758635921312815	0.08333606387305946	0.0
taxid1158	5.834878734848457	5.834878734848457	104.01455757907459	106.95806611148994	sphere/spheroid		Oscillatoria	Oscillatoriaceae	Oscillatoriales		Cyanobacteria	Bacteria	genus	N3619	7804270.0	47.61	6006.0	77.91830846200598	3.0	-0.116816404991392	0.0577268165506727	0.0
taxid1168	3.2403703492039297	3.2403703492039297	17.814866446946194	32.98672286269284	sphere/spheroid	Nostoc sp. PCC 7119	Nostoc	Nostocaceae	Nostocales		Cyanobacteria	Bacteria	genus	N5459	6987571.0	41.27	5927.0	82.67266410462831	4.0	-0.157161473962898	0.0847713846023821	1.69
taxid1177	3.2403703492039297	3.2403703492039297	17.814866446946194	32.986722862692815	sphere/spheroid		Nostoc	Nostocaceae	Nostocales		Cyanobacteria	Bacteria	genus	N5459	6987571.0	41.27	5927.0	82.67266410462831	4.0	-0.157161473962898	0.0847713846023821	0.0
taxid1184	2.0346989949375804	2.0346989949375804	4.410614836186082	13.006193585861745	sphere/spheroid	Leptolyngbya boryana	Leptolyngbya	Leptolyngbyaceae	Pseudanabaenales		Cyanobacteria	Bacteria	species	G000353285	7262454.0	47.02	6812.0	87.34518662699962	3.0	-0.25270006542074597	0.11822598761068501	0.2
taxid1190	6.324555320336758	6.324555320336758	132.4611768772814	125.66370614359177	sphere/spheroid		Fischerella	Hapalosiphonaceae	Nostocales		Cyanobacteria	Bacteria	genus	N6332	7263841.0	41.0	6214.5	80.34812432576194	1.0	-0.1209749001954005	0.06351165132111465	0.0
taxid1218	0.5916079783099616	0.5916079783099616	0.1084178245770483	1.0995574287564276	sphere		Prochlorococcus	Prochlorococcaceae	Synechococcales		Cyanobacteria	Bacteria	genus	N1092	1751781.0	35.735	1946.5	89.6747421826908	1.0	-0.08108537552077555	0.040807974919948795	0.0
taxid1245	0.7745966692414834	0.7745966692414834	0.2433467205584167	1.8849555921538759	coccus-shaped	Leuconostoc mesenteroides	Leuconostoc	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	N7711	1885300.5	37.675	1854.0	88.57458413867911	4.0	-0.72663718617346	0.2401463581699775	1.26
taxid1272	1.161895003862225	1.161895003862225	0.8212951818846564	4.241150082346222	sphere	Kocuria varians	Kocuria	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N4730	3039614.0	70.83	2850.5	88.51023468544426	2.0	-0.30120016589289644	0.1099991568350015	1.63
taxid1274	1.2000000000000002	1.2000000000000002	0.9047786842338608	4.523893421169302	sphere	Dermacoccus nishinomiyaensis	Dermacoccus	Dermacoccaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000725405	3113642.0	69.04	2809.0	88.25542563981344	3.0	-0.28403360599626803	0.100847702491146	0.16
taxid1275	1.224744871391589	1.224744871391589	0.9619123726213976	4.712388980384689	sphere	Kocuria rosea	Kocuria	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N4730	3039614.0	70.83	2850.5	88.51023468544426	2.0	-0.30120016589289644	0.1099991568350015	0.13
taxid1276	0.938083151964686	0.938083151964686	0.4322376870047302	2.764601535159018	sphere	Kytococcus sedentarius	Kytococcus	Kytococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000023925	2785024.0	71.63	2624.0	90.74205464656679	2.0	-0.33842266784026503	0.12361466795880498	1.97
taxid1280	1.0	1.0	0.5235987755982988	3.1415926535897927	sphere	Staphylococcus aureus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001456215	2709797.0	32.89	2512.0	83.78742023849018	5.0	-0.667860242279865	0.260861896238755	1.81
taxid1282	0.8660254037844386	0.8660254037844386	0.34008738079391576	2.3561944901923444	sphere	Staphylococcus epidermidis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	N6905	2408837.0	31.94	2284.0	83.45154872551758	0.0	-0.5322950930733971	0.209035710410087	1.88
taxid1309	0.6708203932499369	0.6708203932499369	0.15805833144841633	1.413716694115407	sphere	Streptococcus mutans	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	N7689	1811946.5	36.985	1761.0	86.92654906008819	0.0	-0.49031840944088806	0.213355190793219	2.34
taxid1311	0.4472135954999579	0.4472135954999579	0.046832098206938184	0.6283185307179586	sphere	Streptococcus agalactiae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000007265	2160267.0	35.65	2106.0	87.79150910512449	7.0	-0.770767409635859	0.29395507648115804	1.72
taxid1313	0.7905694150420949	0.7905694150420949	0.2587132360884402	1.9634954084936207	sphere	Streptococcus pneumoniae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	genus	N4854	2073661.0	39.25	1992.0	87.23205281012194	1.0	-0.861382281831567	0.299878979533519	2.14
taxid1314	0.7745966692414834	0.7745966692414834	0.2433467205584167	1.8849555921538759	sphere	Streptococcus pyogenes	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	N9653	1648050.0	38.105000000000004	1754.5	86.74351234399172	3.0	-0.884928576693692	0.3223112005050275	2.2
taxid1328	0.75	0.75	0.22089323345553236	1.7671458676442586	coccus-shaped	Streptococcus anginosus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000463505	2233640.0	38.23	2190.0	88.24040579502515	4.0	-0.861382281831567	0.31962519810887796	1.83
taxid1381	1.5491933384829668	0.7745966692414834	0.6083668013960418	3.7699111843077517	rods	Atopobium minutum	Atopobium	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria	species	N2655	1718724.0	48.709999999999994	1590.5	90.21522412781674	2.0	-0.5766874880070499	0.19738813200368002	0.96
taxid1382	0.4242640687119285	0.4242640687119285	0.039985946443425305	0.5654866776461628	coccus	Lancefieldella parvula	Lancefieldella	Atopobiaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria	species	N2961	1550444.0	48.36	1348.5	88.58489744684665	1.0	-0.6137442069275121	0.2106573205496155	0.27
taxid1390	2.32379000772445	0.7937253933193772	1.018901256745978	5.794514144646295	rod-shaped	Bacillus amyloliquefaciens	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	N9016	3906472.5	46.415	3794.0	89.47278674593969	0.5	-1.1777709955242401	0.39682468041311647	0.19
taxid1392	5.47722557505166	1.224744871391589	5.971748174427963	21.074444193122183	rod	Bacillus anthracis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	N8055	5227978.0	35.38	5472.5	84.2481926088287	11.0	-0.918992122630215	0.3431895195148525	1.08
taxid1411	3.5	0.7	1.2571606602115153	7.6969020012949905	rod-shaped	Alkalihalobacillus akibai	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000513135	4740369.0	37.02	4916.0	84.34742105519635	1.0	-0.6475861977613161	0.244689781955886	1.24
taxid1418	4.5	0.7	1.6420057602762648	9.896016858807847	rod-shaped	Caldalkalibacillus mannanilyticus	Caldalkalibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000615945	4534596.0	39.61	4866.0	89.0301363120331	1.0	-0.606645800169571	0.23313130223523798	2.11
taxid1422	2.6457513110645907	0.7745966692414834	1.1251075720307042	6.4383490496069955	rod-shaped	Geobacillus stearothermophilus	Geobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6892	3608012.0	51.58	3564.0	84.37289011233888	9.0	-0.304939267472903	0.118883069454669	1.99
taxid1423	3.464101615137755	1.0	2.4588996585521765	10.882796185405306	rod	Bacillus subtilis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	N8423	4168037.0	43.4	4235.0	88.87254241630957	1.0	-1.0343046997263001	0.362634297727748	0.13
taxid1426	4.58257569495584	0.7745966692414834	2.0378145603896534	11.151547670782113	rod-shaped	Parageobacillus thermoglucosidasius	Parageobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001295365	3873116.0	43.89	3773.0	83.78602654813335	10.0	-0.44440525575390294	0.17719712498714302	2.54
taxid1449	1.307669683062202	0.3872983346207417	0.13884703507623547	1.5910856447342554	rod-shaped	Amphibacillus xylanus	Amphibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000307165	2569486.0	35.72	2403.0	84.88312448481912	6.0	-0.38798151940181397	0.161428675971387	0.23
taxid1454	5.47722557505166	0.9486832980505138	3.6480943804627834	16.324194278107957	rod-shaped	Schinkia azotoformans	Schinkia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000307855	4223247.0	37.24	4329.0	86.54646531448435	1.0	-0.6632183986839711	0.236356435269013	0.18
taxid1473	4.0	0.5916079783099616	1.0453485164679035	7.4343651138547395	rod-shaped	Virgibacillus pantothenticus	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001189575	4759248.0	37.22	4395.0	76.57373601879961	1.0	-0.389928266574947	0.164846122252751	1.24
taxid1484	3.75	0.6	1.0037388528219389	7.0685834705770345	rod-shaped	Hydrogenibacillus schlegelii	Hydrogenibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001543875	2592181.0	66.03	2631.0	85.99839285914062	1.0	-0.157019637493631	0.06709056316991599	0.87
taxid1491	4.898979485566356	1.0392304845413265	3.8616259527184966	15.99437857737011	rod	Clostridium botulinum	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	N5977	2541246.0	27.72	2990.0	85.5148616072588	10.0	-0.32086051621166994	0.170384532041852	0.46
taxid1503	5.091168824543142	1.3266499161421599	6.426250174911988	21.218940998414027	rod-shaped	Gottschalkia purinilytica	Gottschalkia	Gottschalkiaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria	species	G001190785	3397304.0	28.82	3348.0	83.65180154616718	1.0	-0.21871479884913697	0.110918344374365	0.42
taxid1521	4.242640687119285	0.7745966692414834	1.8776239618920565	10.324326977181858	rod-shaped	Ruminiclostridium cellulolyticum	Ruminiclostridium	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000022065	4068724.0	37.4	3513.0	87.89527134305496	8.0	-0.29438204878500895	0.11981083448487101	1.97
taxid1556	3.1622776601683795	0.5916079783099616	0.8150675609686346	5.877381679269497	rod-shaped	Gottschalkia acidurici	Gottschalkia	Gottschalkiaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria	species	G000299355	3108248.0	29.93	2985.0	83.09983630649806	6.0	-0.208382222089415	0.0948410925218228	0.67
taxid1557	4.0	0.8660254037844386	2.186150799795388	10.882796185405306	curved-shaped	Peptoclostridium litorale	Peptoclostridium	Peptostreptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000699585	3404633.0	41.28	3121.0	85.87322040290394	5.0	-0.631540194169406	0.23169432414081498	0.92
taxid1565	10.000000000000002	1.0	7.592182246175332	31.41592653589793	rod-shaped	Desulfotomaculum nigrificans	Desulfotomaculum	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000214435	2892255.0	46.63	2819.0	85.79409491901647	8.0	-0.24918249046476001	0.11423138974577698	0.96
taxid1575	2.316584370576538	0.28284271247461906	0.139621833306098	2.058462634967768	rods	Leifsonia xyli	Leifsonia	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N9262	4079114.5	69.065	3882.0	92.33092520870125	1.0	-0.342251444124068	0.12720921515474848	1.61
taxid1584	6.250000000000001	0.5	1.1944597068336191	9.817477042468106	rod-shaped	Lactobacillus delbrueckii	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000056065	1864998.0	49.72	1916.0	84.21660505802151	9.0	-1.2238267308380402	0.38653498323381996	1.2
taxid1590	4.898979485566356	1.0392304845413265	3.8616259527184966	15.99437857737011	rod	Lactiplantibacillus plantarum	Lactiplantibacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	N7718	3381628.5	45.41	3091.0	82.68159268663794	3.0	-0.7882695726258959	0.290874227011894	1.84
taxid1639	1.4142135623730951	1.0	0.8489213467404422	4.442882938158366	rod	Listeria monocytogenes	Listeria	Listeriaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	N5215	2937617.0	37.86	2906.0	90.09386481133009	0.0	-0.5461138266429271	0.2227505480161645	1.2
taxid1646	1.224744871391589	0.5477225575051661	0.24555568271482825	2.107444419312217	rods	Renibacterium salmoninarum	Renibacterium	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000018885	3155250.0	56.27	3528.0	90.62429284525791	2.0	-0.6169629339371651	0.221865560239714	0.63
taxid1657	1.7320508075688772	0.5	0.3073624573190221	2.7206990463513265	rods	Actinobaculum suis	Actinobaculum	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria	species	N6830	2275281.5	57.769999999999996	1830.0	85.32251183541585	1.0	-0.410241137613855	0.1489982578590475	0.13
taxid1661	0.8660254037844386	0.42426406871192857	0.10243848386409704	1.1542948471456778	rods	Trueperella pyogenes	Trueperella	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria	genus	G001070855	1923996.0	55.81	1669.0	92.15850760604492	1.0	-0.572812252789665	0.195427720754029	0.05
taxid1680	4.898979485566356	1.0	3.585850102686442	15.39059796194237	rod-shaped	Bifidobacterium adolescentis	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000010425	2089645.0	59.18	1683.0	86.72233800478071	5.0	-0.6421699090938521	0.201019925210344	2.11
taxid1693	1.3964240043768943	0.3	0.09163881288197803	1.3160986180340677	rods	Bifidobacterium minimum	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000741645	1892860.0	62.73	1585.0	87.0988345677969	1.0	-0.214354773374658	0.0853537157909507	0.73
taxid1697	2.1213203435596424	0.848528137423857	1.0396346075290577	5.6548667764616285	rods	Corynebacterium ammoniagenes	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N4707	2374587.0	55.269999999999996	2218.5	89.0181343808822	4.0	-0.8095607536521319	0.2525844143235105	2.12
taxid1708	2.0	0.458257569495584	0.3046732028857915	2.8793172275584813	rods	Cellulomonas fimi	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000212695	4266344.0	74.72	3826.0	90.78346706219658	2.0	-0.284445250043317	0.11306161732570899	0.45
taxid1709	2.0	0.458257569495584	0.3046732028857915	2.8793172275584813	rods	Cellulomonas biazotea	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N5109	3971656.5	73.495	3694.5	90.76200064216422	1.0	-0.25410848184476	0.0965344338295788	1.45
taxid1711	2.0	0.458257569495584	0.3046732028857915	2.8793172275584813	rods	Cellulomonas flavigena	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N5109	3971656.5	73.495	3694.5	90.76200064216422	1.0	-0.25410848184476	0.0965344338295788	0.78
taxid1712	2.0	0.458257569495584	0.3046732028857915	2.8793172275584813	rods	Cellulomonas gelida	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N5109	3971656.5	73.495	3694.5	90.76200064216422	1.0	-0.25410848184476	0.0965344338295788	0.62
taxid1713	1.1	0.4	0.12147491593880536	1.3823007675795091	rods	Oerskovia turbata	Oerskovia	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000718325	4028666.0	72.21	3583.0	90.05780077077624	1.0	-0.332729725923128	0.132733499814819	2.36
taxid1714	2.0	0.458257569495584	0.3046732028857915	2.8793172275584813	rods	Cellulomonas uda	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N5109	3971656.5	73.495	3694.5	90.76200064216422	1.0	-0.25410848184476	0.0965344338295788	2.5
taxid1717	2.8284271247461903	0.4898979485566356	0.5023647566551193	4.353118474162122	rods	Corynebacterium diphtheriae	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	N7982	2396013.0	53.52	2254.0	89.90560568744827	1.0	-0.9848207790003879	0.29475984193198	0.2
taxid1718	1.7320508075688772	0.8366600265340756	0.7989187083031155	4.552600272623071	rods	Corynebacterium glutamicum	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N4707	2374587.0	55.269999999999996	2218.5	89.0181343808822	4.0	-0.8095607536521319	0.2525844143235105	0.12
taxid1719	1.7320508075688772	0.5477225575051661	0.3650868278811078	2.9803764797388297	rods	Corynebacterium pseudotuberculosis	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	N7983	2337642.5	52.18	2139.0	88.36684817487071	4.0	-0.9963470128516336	0.2942291272487655	1.82
taxid1724	3.0000000000000004	0.7	1.0647381101791404	6.5973445725385655	rods	Corynebacterium renale	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G001044175	2322762.0	59.14	2498.0	89.67147731881269	1.0	-0.6377593332089699	0.201765077763291	0.57
taxid1727	2.213594362117865	0.938083151964686	1.3138077494302345	6.523628911694571	rods	Corynebacterium variabile	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N4707	2374587.0	55.269999999999996	2218.5	89.0181343808822	4.0	-0.8095607536521319	0.2525844143235105	1.95
taxid1731	4.0	0.8660254037844386	2.186150799795388	10.882796185405306	curved-shaped	Peptoclostridium acidaminophilum	Peptoclostridium	Peptostreptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000597865	3055036.0	44.08	2906.0	87.47798716610869	7.0	-0.5584029132480971	0.217065139140351	2.11
taxid1747	0.8485281374238571	0.4472135954999579	0.10987043904128194	1.1921505918955322	coccus-shaped	Cutibacterium acnes	Cutibacterium	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	species	N8374	2504656.0	60.09	2342.0	90.0072720609705	1.0	-0.40518235109998396	0.133378031181795	0.83
taxid1750	3.872983346207418	0.2449489742783178	0.17866239092832692	2.98037647973883	rods	Arachnia propionica	Arachnia	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000277715	3449360.0	66.06	3064.0	89.6971612125148	2.0	-0.35431077632704205	0.119982432718149	0.71
