taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	kingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	ENCprime	hash	svratio	log_svratio	log_volume	log_surface	log_length	log_width	log_genome	log_proteins	arc_coding	arc_gc	is_species
taxid1276	0.938083151964686	0.938083151964686	0.4322376870047302	2.764601535159018	sphere	Kytococcus sedentarius	Kytococcus	Kytococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000023925	2785024.0	71.63	2624.0	90.74205464656679	2.0	-0.33842266784026503	0.12361466795880498	1.97	0.15634719199411434	-0.8059099143085593	-0.3642773694642568	0.4416325448443025	-0.02775866392491567	-0.02775866392491567	6.444828942067254	3.4189638307036225	1.26162567101224	1.0090854612033116	Kytococcus sedentarius
taxid1280	1.0	1.0	0.5235987755982988	3.1415926535897927	sphere	Staphylococcus aureus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001456215	2709797.0	32.89	2512.0	83.78742023849018	5.0	-0.667860242279865	0.260861896238755	1.81	0.16666666666666669	-0.7781512503836436	-0.2810013776895098	0.4971498726941338	0.0	0.0	6.432936757633819	3.4000196350651586	1.1563879246950004	0.6107695351262719	Staphylococcus aureus
taxid1311	0.4472135954999579	0.4472135954999579	0.04683209820693818	0.6283185307179586	sphere	Streptococcus agalactiae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000007265	2160267.0	35.65	2106.0	87.79150910512449	7.0	-0.770767409635859	0.29395507648115804	1.72	0.07453559924999299	-1.127636252551653	-1.329456384193538	-0.20182013164188495	-0.34948500216800943	-0.34948500216800943	6.334507431456716	3.3234583668494677	1.21385871170454	0.639851357866976	Streptococcus agalactiae
taxid1328	0.75	0.75	0.2208932334555324	1.7671458676442586	coccus-shaped	Streptococcus anginosus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000463505	2233640.0	38.23	2190.0	88.24040579502515	4.0	-0.861382281831567	0.319625198108878	1.83	0.12500000000000006	-0.9030899869919433	-0.6558175875144094	0.2472723994775339	-0.12493873660829993	-0.12493873660829993	6.349013178353404	3.3404441148401185	1.2207698836258731	0.6665831068103664	Streptococcus anginosus
taxid1411	3.5	0.7	1.2571606602115153	7.6969020012949905	rod-shaped	Alkalihalobacillus akibai	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000513135	4740369.0	37.02	4916.0	84.34742105519635	1.0	-0.6475861977613161	0.244689781955886	1.24	0.16333333333333336	-0.7869251746911488	0.09939078236751743	0.8863159570586661	0.5440680443502757	-0.1549019599857432	6.675812149358976	3.6916118742144164	1.1640389037017522	0.6540941736544825	Alkalihalobacillus akibai
taxid1418	4.5	0.7	1.6420057602762648	9.896016858807847	rod-shaped	Caldalkalibacillus mannanilyticus	Caldalkalibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000615945	4534596.0	39.61	4866.0	89.0301363120331	1.0	-0.606645800169571	0.233131302235238	2.11	0.1659259259259259	-0.7800857501608434	0.21537467632289092	0.9954604264837343	0.6532125137753437	-0.1549019599857432	6.656538600594273	3.6871721045948	1.2332129418667688	0.6807355006136117	Caldalkalibacillus mannanilyticus
taxid1426	4.58257569495584	0.7745966692414834	2.0378145603896534	11.151547670782113	rod-shaped	Parageobacillus thermoglucosidasius	Parageobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001295365	3873116.0	43.89	3773.0	83.78602654813335	10.0	-0.4444052557539029	0.17719712498714302	2.54	0.18273827279857122	-0.7381704842595046	0.30916466099341083	1.0473351452529154	0.6611096473669597	-0.11092437480817817	6.588060504320314	3.5766868052009957	1.156369018100925	0.7241450662836204	Parageobacillus thermoglucosidasius
taxid1449	1.307669683062202	0.3872983346207417	0.13884703507623547	1.5910856447342554	rod-shaped	Amphibacillus xylanus	Amphibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000307165	2569486.0	35.72	2403.0	84.88312448481912	6.0	-0.387981519401814	0.161428675971387	0.23	0.087265594743912	-1.0591569471076359	-0.8574633896895844	0.20169355741805145	0.11649805519607694	-0.4119543704721594	6.409846255747866	3.3807537708039	1.1714629412158108	0.6405819400989416	Amphibacillus xylanus
taxid1454	5.47722557505166	0.9486832980505138	3.648094380462784	16.324194278107957	rod-shaped	Schinkia azotoformans	Schinkia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000307855	4223247.0	37.24	4329.0	86.54646531448435	1.0	-0.6632183986839711	0.236356435269013	0.18	0.22347776057499932	-0.6507656892663809	0.5620660655072465	1.2128317547736274	0.7385606273598312	-0.022878745280337575	6.625646482230037	3.6363875858131567	1.1952395003224505	0.6563708900518119	Schinkia azotoformans
taxid1473	4.0	0.5916079783099616	1.0453485164679035	7.4343651138547395	rod-shaped	Virgibacillus pantothenticus	Virgibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001189575	4759248.0	37.22	4395.0	76.57373601879961	1.0	-0.389928266574947	0.164846122252751	1.24	0.14061032791082376	-0.8519827789609291	0.019261107236304805	0.871243886197234	0.6020599913279624	-0.22796597782486222	6.677538336071138	3.642958879409791	1.0655684505183494	0.6561640296226713	Virgibacillus pantothenticus
taxid1484	3.75	0.6	1.0037388528219389	7.0685834705770345	rod-shaped	Hydrogenibacillus schlegelii	Hydrogenibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001543875	2592181.0	66.03	2631.0	85.99839285914062	1.0	-0.157019637493631	0.06709056316991599	0.87	0.142	-0.8477116556169436	0.0016207351885527874	0.8493323908054963	0.5740312677277188	-0.22184874961635637	6.413665323030642	3.420120848085703	1.1872761649055772	0.9485795911877133	Hydrogenibacillus schlegelii
taxid1503	5.091168824543142	1.32664991614216	6.426250174911988	21.218940998414027	rod-shaped	Gottschalkia purinilytica	Gottschalkia	Gottschalkiaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria	species	G001190785	3397304.0	28.82	3348.0	83.65180154616718	1.0	-0.21871479884913694	0.110918344374365	0.42	0.3028544249871992	-0.5187660765046128	0.8079576286958738	1.3267237052004865	0.7068174985992779	0.12275633390707497	6.531134410460055	3.5247854493212225	1.1545511984940569	0.5666902557747832	Gottschalkia purinilytica
taxid1521	4.242640687119285	0.7745966692414834	1.8776239618920565	10.324326977181858	rod-shaped	Ruminiclostridium cellulolyticum	Ruminiclostridium	Oscillospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000022065	4068724.0	37.4	3513.0	87.89527134305496	8.0	-0.2943820487850089	0.119810834484871	1.97	0.18186405429059505	-0.7402531314253146	0.27360861901229416	1.0138617504376086	0.627636252551653	-0.11092437480817817	6.609458230688277	3.5456781497920256	1.2154463423319901	0.6580249639729707	Ruminiclostridium cellulolyticum
taxid1556	3.1622776601683795	0.5916079783099616	0.8150675609686346	5.877381679269497	rod-shaped	Gottschalkia acidurici	Gottschalkia	Gottschalkiaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria	species	G000299355	3108248.0	29.93	2985.0	83.09983630649806	6.0	-0.208382222089415	0.0948410925218228	0.67	0.13867868473533265	-0.8579902859577813	-0.08880639108850973	0.7691838948692715	0.5	-0.22796597782486222	6.492515662874896	3.4749443354653877	1.1471380087649383	0.5788757226930079	Gottschalkia acidurici
taxid1557	4.0	0.8660254037844386	2.186150799795388	10.882796185405306	curved-shaped	Peptoclostridium litorale	Peptoclostridium	Peptostreptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000699585	3404633.0	41.28	3121.0	85.87322040290394	5.0	-0.631540194169406	0.23169432414081495	0.92	0.2008813509461098	-0.697060379613792	0.3396801161041543	1.0367404957179462	0.6020599913279624	-0.06246936830415001	6.532070304306071	3.4942937686653326	1.1854759047400625	0.6977499648636664	Peptoclostridium litorale
taxid1565	10.000000000000002	1.0	7.592182246175332	31.41592653589793	rod-shaped	Desulfotomaculum nigrificans	Desulfotomaculum	Peptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000214435	2892255.0	46.63	2819.0	85.79409491901647	8.0	-0.24918249046476	0.11423138974577697	0.96	0.2416666666666666	-0.6167832481486688	0.880366624545465	1.497149872694134	1.0	0.0	6.46123658053492	3.4500950758716025	1.1843413404884553	0.7516725959281251	Desulfotomaculum nigrificans
taxid1584	6.250000000000001	0.5	1.1944597068336191	9.817477042468106	rod-shaped	Lactobacillus delbrueckii	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G000056065	1864998.0	49.72	1916.0	84.21660505802151	9.0	-1.2238267308380402	0.38653498323382	1.2	0.12166666666666663	-0.9148283902631879	0.07717150411104008	0.991999894374228	0.7958800173440752	-0.3010299956639812	6.270678370413108	3.2823955047425257	1.1622418303491573	0.782598148762575	Lactobacillus delbrueckii
taxid1646	1.224744871391589	0.5477225575051661	0.24555568271482825	2.107444419312217	rods	Renibacterium salmoninarum	Renibacterium	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000018885	3155250.0	56.27	3528.0	90.62429284525793	2.0	-0.6169629339371651	0.221865560239714	0.63	0.11651822485309837	-0.9336061404396372	-0.6098500108578316	0.3237561295818055	0.08804562952784058	-0.2614393726401688	6.499033775408696	3.547528576459782	1.259599952331054	0.8482636651589929	Renibacterium salmoninarum
taxid1680	4.898979485566356	1.0	3.585850102686442	15.39059796194237	rod-shaped	Bifidobacterium adolescentis	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000010425	2089645.0	59.18	1683.0	86.72233800478071	5.0	-0.6421699090938521	0.201019925210344	2.11	0.23298965456400564	-0.6326633625169609	0.554592131032976	1.1872554935499369	0.690105620855803	0.0	6.32007251212238	3.226084115975824	1.1978237304336188	0.8777218945375412	Bifidobacterium adolescentis
taxid1693	1.3964240043768943	0.3	0.09163881288197803	1.3160986180340677	rods	Bifidobacterium minimum	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000741645	1892860.0	62.73	1585.0	87.0988345677969	1.0	-0.214354773374658	0.0853537157909507	0.73	0.06962913844470425	-1.157208978528652	-1.0379205454335965	0.11928843309505534	0.14501730568125906	-0.5228787452803376	6.277118493796916	3.2000292665537704	1.203405153458887	0.9141151884349966	Bifidobacterium minimum
taxid1708	2.0	0.458257569495584	0.3046732028857915	2.8793172275584813	rods	Cellulomonas fimi	Cellulomonas	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000212695	4266344.0	74.72	3826.0	90.78346706219658	2.0	-0.284445250043317	0.113061617325709	0.45	0.10581439237389599	-0.9754552575989279	-0.5161657418738533	0.45928951572507465	0.3010299956639812	-0.33889035263304035	6.6300558701660535	3.582744965691277	1.2623407860042395	1.0439703801529083	Cellulomonas fimi
taxid1713	1.1	0.4	0.12147491593880536	1.3823007675795091	rods	Oerskovia turbata	Oerskovia	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000718325	4028666.0	72.21	3583.0	90.05780077077624	1.0	-0.332729725923128	0.132733499814819	2.36	0.08787878787878789	-1.0561159419789314	-0.91551339279861	0.1406025491803213	0.04139268515822507	-0.3979400086720376	6.605161263325405	3.5542468081661105	1.2500103597474657	1.0155387302629357	Oerskovia turbata
taxid1724	3.0000000000000004	0.7	1.0647381101791404	6.5973445725385655	rods	Corynebacterium renale	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G001044175	2322762.0	59.14	2498.0	89.67147731881269	1.0	-0.6377593332089699	0.201765077763291	0.57	0.16138888888888886	-0.7921263683769566	0.02724279905109646	0.8193691674280531	0.4771212547196625	-0.1549019599857432	6.366004712433912	3.3975924340381165	1.2436096882443666	0.8773150082447839	Corynebacterium renale
taxid1731	4.0	0.8660254037844386	2.186150799795388	10.882796185405306	curved-shaped	Peptoclostridium acidaminophilum	Peptoclostridium	Peptostreptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000597865	3055036.0	44.08	2906.0	87.47798716610869	7.0	-0.5584029132480971	0.217065139140351	2.11	0.2008813509461098	-0.697060379613792	0.3396801161041543	1.0367404957179462	0.6020599913279624	-0.06246936830415001	6.485016332257535	3.4632956099620027	1.2090965255899215	0.7260589670388049	Peptoclostridium acidaminophilum
taxid1750	3.872983346207418	0.2449489742783178	0.17866239092832692	2.98037647973883	rods	Arachnia propionica	Arachnia	Propionibacteriaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000277715	3449360.0	66.06	3064.0	89.6971612125148	2.0	-0.35431077632704205	0.119982432718149	0.71	0.05994624912084364	-1.2222379858275552	-0.7479668584137589	0.4742711274137963	0.5880456295278407	-0.6109243748081782	6.537738522826221	3.486288760960566	1.2440318936045922	0.9488963432339705	Arachnia propionica
taxid1769	2.8284271247461903	0.3872983346207417	0.3180070503269765	3.4414423257272864	rods	Mycobacterium leprae	Mycobacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000195855	3268203.0	57.8	3999.0	68.9615669528484	1.0	-0.133733159132964	0.06165944054484501	1.46	0.09240516627276951	-1.0343037471669747	-0.4975632514490284	0.5367404957179464	0.45154499349597177	-0.4119543704721594	6.51430902431134	3.6019514041335214	0.9798808840138029	0.8637180470404142	Mycobacterium leprae
taxid1773	2.3784142300054425	0.3662841501484707	0.23705103227043514	2.7368783463909128	rods	Mycobacterium tuberculosis	Mycobacterium	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000195835	4345492.0	65.63	4009.0	90.52961091632432	1.0	-0.0846209018626485	0.0316251875797942	0.09	0.08661365331894688	-1.062413642697418	-0.625158149147481	0.4372554935499369	0.37628749457997657	-0.4361818737241734	6.638038954729112	3.6030360562505215	1.2579795090431334	0.9443626524085625	Mycobacterium tuberculosis
taxid1774	2.449489742783178	0.31622776601683805	0.1841036509694496	2.433467205584167	rods	Mycobacteroides chelonae	Mycobacteroides	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G001632805	5029817.0	63.92	4897.0	93.04960796784457	1.0	-0.336946206178822	0.120270691201775	0.92	0.07565487241701067	-1.1211630967792063	-0.7349375988932507	0.3862254978859556	0.38907562519182176	-0.49999999999999983	6.701552184392715	3.689930104018218	1.3040067429929556	0.9264620867307936	Mycobacteroides chelonae
taxid2039	1.5811388300841898	0.22360679774997896	0.05916417052329199	1.1107207345395915	rods	Tropheryma whipplei	Tropheryma	Tropherymataceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000007485	927303.0	46.33	934.0	88.37435013151041	1.0	-0.096841429923672	0.04053601953286	0.48	0.053266468054021084	-1.273546099075923	-1.227941219877761	0.04560487919816205	0.19897000433601883	-0.6505149978319906	5.9672216648097525	2.9703468762300935	1.2228540940514998	0.7486651293381074	Tropheryma whipplei
taxid2045	1.7320508075688772	0.4472135954999579	0.2486538555316636	2.433467205584167	rods	Pimelobacter simplex	Pimelobacter	Nocardioidaceae	Propionibacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000785495	5637360.0	72.85	5529.0	93.86808718974841	2.0	-0.237515813695238	0.104720621495824	2.32	0.10218089438849574	-0.9906303002612282	-0.6044048023752726	0.3862254978859556	0.2385606273598312	-0.34948500216800943	6.75107576961197	3.7426465899387362	1.3205661293213664	1.0227078919240438	Pimelobacter simplex
taxid2047	1.0	1.0	0.5235987755982988	3.1415926535897927	coccus	Rothia dentocariosa	Rothia	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000164695	2506025.0	53.69	2152.0	85.62137249229356	3.0	-0.740174617481041	0.22058068863249305	1.6	0.16666666666666669	-0.7781512503836436	-0.2810013776895098	0.4971498726941338	0.0	0.0	6.3989853991832275	3.3328422669943514	1.1818738243778921	0.8223317413648964	Rothia dentocariosa
taxid2057	2.1213203435596424	1.224744871391589	2.018165466403381	8.162097139053978	coccus-shaped	Sphaerobacter thermophilus	Sphaerobacter	Sphaerobacteraceae	Sphaerobacterales	Thermomicrobia	Chloroflexi	Bacteria	species	G000024985	3993764.0	68.11	3523.0	86.20281518887947	2.0	-0.0648274256360233	0.0243499069082574	0.21	0.24726065274901823	-0.606844988586379	0.3049567705232672	0.9118017591096462	0.3266062568876718	0.08804562952784058	6.6013823979092585	3.5469126431812423	1.1902307735980453	0.9707117008979139	Sphaerobacter thermophilus
taxid2061	2.23606797749979	0.6324555320336759	0.6362508846654319	4.442882938158367	rods	Tsukamurella paurometabola	Tsukamurella	Tsukamurellaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000092225	4479724.0	68.4	4336.0	92.7004208294975	2.0	-0.3894887027031769	0.124901556471326	2.01	0.14320676315842032	-0.8440364713226873	-0.19637160079656277	0.6476648705261245	0.34948500216800943	-0.19897000433601877	6.651251257531752	3.6370892735303304	1.2972191165976514	0.9738267444820293	Tsukamurella paurometabola
taxid2134	3.872983346207418	0.14142135623730953	0.06009619964991113	1.7207211628636432	helical	Spiroplasma melliferum	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	species	G000236085	1297943.0	27.09	2261.0	62.35373972508809	1.0	-0.0975883985082753	0.0525644949159745	1.01	0.034925007576415444	-1.4568634910006075	-1.2211529909466425	0.23571050005396513	0.5880456295278407	-0.8494850021680094	6.113255620562176	3.35430056234536	0.9102283077551613	0.5474136391975529	Spiroplasma melliferum
taxid2137	5.47722557505166	0.12247448713915887	0.06404608742107593	2.107444419312217	helical	Spiroplasma apis	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	species	G000500935	1160554.0	28.3	1961.0	69.61537334755643	1.0	-0.131422572240413	0.0656504929906115	1.15	0.030390404052495927	-1.517263525763991	-1.1935073961821854	0.3237561295818055	0.7385606273598312	-0.9119543704721595	6.064665352768164	3.292477593667784	0.9869675750449379	0.5609341662138675	Spiroplasma apis
taxid2144	3.872983346207418	0.14142135623730953	0.06009619964991113	1.7207211628636432	helical	Spiroplasma mirum	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria	species	G000565195	1132608.0	29.41	1933.0	62.783681556195965	1.0	-0.13965550094881196	0.0732528611815554	2.16	0.034925007576415444	-1.4568634910006075	-1.2211529909466425	0.23571050005396513	0.5880456295278407	-0.8494850021680094	6.054079624872697	3.286231854028553	0.9146703780518164	0.5731839440146732	Spiroplasma mirum
