taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	superkingdom	rank	node	genome	gc	proteins	coding	rrnas
txid78120	4.4721359549995805	0.5	0.8453769179051971	7.0248147310407285	vibrio-shaped	Succinispira mobilis	Succinispira	Acidaminococcaceae	Acidaminococcales	Negativicutes	Firmicutes	Bacteria	species	G000384135	2085243.0	36.24	1916.0	89.32512901374085	3.0
txid79329	40.0	0.6324555320336759	12.500140025920533	79.47670612636878	rod-shaped	Chitinophaga pinensis	Chitinophaga	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria	species	G000024005	9127347.0	45.23	7309.0	89.02857533519871	6.0
txid81408	4.898979485566356	0.7071067811865476	1.8312646840311635	10.882796185405306	rod-shaped	Parageobacillus caldoxylosilyticus	Parageobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	N7669	3858297.3384422306	44.03844223046667	3900.0051088971336	85.74752920664686	1.0051088971333335
txid82135	0.7348469228349535	0.7348469228349535	0.207773072486222	1.6964600329384885	coccus-shaped	Fannyhessea vaginae	Fannyhessea	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria	species	N2963	1457239.9097774327	43.9757774326	1202.7097774326	87.0172257795067	1.1097774326
txid84163	0.8944271909999159	0.4	0.09564187487750606	1.1239703569665165	rod-shaped	Cryptobacterium curtum	Cryptobacterium	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria	species	G000023845	1617804.0	50.91	1367.0	88.13206049682164	3.0
txid84599	1.019803902718557	1.019803902718557	0.5553267978063552	3.267256359733385	coccus-shaped	Staphylothermus hellenicus	Staphylothermus	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	species	G000092465	1580347.0	36.84	1646.0	88.44070321264887	1.0
txid84980	5.770615218501402	0.6	1.5750543461777562	10.877353426282484		Desulfotalea psychrophila	Desulfotalea	Desulfocapsaceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria	species	G000025945	3659634.0	46.63	3246.0	84.22194678484243	7.0
txid86187	1.75	1.3	1.747641813253222	7.147123286916777	rod-shaped	Phaseolibacter flectens	Phaseolibacter	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000518745	2746431.0	44.35	2434.0	82.51086592017056	0.0
txid89154	1.224744871391589	0.5916079783099616	0.2824604181289652	2.2763001363115354	rod-shaped	Corynebacterium terpenotabidum	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000418365	2751233.0	67.02	2406.0	90.0317421316188	5.0
txid92245	1.0954451150103324	0.4472135954999579	0.14865606718289526	1.539059796194237	pleomorphic-shaped	Thiomicrospira aerophila	Thiomicrospira	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000227665	2158359.0	45.91	2054.0	93.40693554686683	2.0
txid93220	2.449489742783178	0.5916079783099616	0.6191297485464544	4.552600272623071		Pandoraea pnomenusa	Pandoraea	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000767615	5389285.0	64.87	4810.0	87.77082674232295	4.0
txid93929	3.7416573867739413	0.8366600265340756	1.903757629824476	9.834740623457016	rod-shaped	Thermotoga petrophila	Thermotoga	Thermotogaceae	Thermotogales	Thermotogae	Thermotogae	Bacteria	species	G000016785	1823511.0	46.1	1811.0	95.45470249425422	1.0
txid94254	1.224744871391589	1.224744871391589	0.9619123726213976	4.712388980384689	coccus-shaped	Dyadobacter fermentans	Dyadobacter	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	species	G000023125	6967790.0	51.54	5865.0	90.76367112097236	4.0
txid94624	1.6733200530681511	0.5291502622129179	0.32919355889132856	2.781684714422908	rod-shaped	Bordetella petrii	Bordetella	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000067205	5287950.0	65.48	5073.0	90.0234306300173	3.0
txid94694	1.2446659545769567	1.2446659545769567	1.009617927456712	4.866934411168334	coccus-shaped	Desulfurococcus amylolyticus	Desulfurococcus	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	species	N2212	1352146.025935403	45.13926873626667	1432.6926020695998	89.13973146597657	1.0259354029333334
txid96345	2.23606797749979	0.4472135954999579	0.32782468744856724	3.1415926535897927	rod-shaped	Flavobacterium psychrophilum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000064305	2860382.0	32.53	2514.0	87.04249991784313	6.0
txid101385	3.1622776601683795	0.4472135954999579	0.473313364186336	4.442882938158366	filament-shaped	Aequorivita sublithincola	Aequorivita	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000265385	3520671.0	36.19	3200.0	89.94603585509694	2.0
txid104270	6.324555320336758	0.5	1.209098609749619	9.9345882657961	rod-shaped	Tenacibaculum ovolyticum	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000430545	4124462.0	29.55	3693.0	89.72937561311025	1.0
txid104628	4.5	1.05	3.593491121854601	14.844025288211773	spiral-shaped	Helicobacter suis	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	species	G000187625	1635292.0	39.91	1725.0	92.09034227526337	1.0
txid105560	1.4142135623730951	0.5	0.24495526016000416	2.221441469079183	rod-shaped	Methylibium petroleiphilum	Methylibium		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000015725	4643639.0	68.78	4507.0	91.4925126608679	1.0
txid107401	6.70820393249937	0.4472135954999579	1.0303061605526398	9.424777960769381	rod-shaped	Tenacibaculum maritimum	Tenacibaculum	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000509405	3225035.0	31.8	2917.0	89.41465751534479	1.0
txid111501	1.7233687939614089	0.4242640687119285	0.2236425501923652	2.297017743253712	rod-shaped	Muricauda ruestringensis	Muricauda	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000224085	3842422.0	41.36	3478.0	90.76056716310705	2.0
txid114616	1.25	0.9	0.6043638867343365	3.5342917352885173	rod-shaped	Methylobacterium nodulans	Methylobacterium	Methylobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000022085	8839022.0	68.44	8636.0	82.04407682207375	7.0
txid121719	2.8284271247461903	0.4242640687119285	0.3798664912125403	3.7699111843077517	rod-shaped	Pannonibacter phragmitetus	Pannonibacter	Stappiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001484065	5669701.0	63.37	5131.0	87.62610232885298	3.0
txid123899	1.3416407864998738	0.5477225575051661	0.2730986338252415	2.308589694291355	rod-shaped	Bordetella trematum	Bordetella	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G900078695	4485537.0	65.54	4130.0	90.61162576520937	5.0
txid124225	0.99498743710662	0.99498743710662	0.5157644617666685	3.110176727053896	coccus-shaped	Brackiella oedipodis	Brackiella	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	species	G000621025	1922095.0	46.51	1679.0	89.37544710329094	1.0
txid126333	2.449489742783178	0.6324555320336759	0.7032993096584776	4.866934411168334	vibrio-shaped	Halodesulfovibrio aestuarii	Halodesulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	species	N6157	3497443.34150371	45.088170376600004	3068.6748370432665	85.32302720348271	1.0081703766
txid127886	4.0	0.4	0.4858996637552214	5.026548245743669	rod-shaped	Alkalihalobacillus hemicellulosilyticus	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000513115	4538064.0	38.18	4519.0	85.14406143236411	1.0
txid127891	1.75	0.65	0.508807110187647	3.573561643458389	rod-shaped	Alkalihalobacillus wakoensis	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000513095	4530938.0	38.29	4798.0	84.33505380122173	1.0
txid128785	1.2	0.6	0.2827433388230814	2.261946710584651	rod-shaped	Pseudoxanthomonas mexicana	Pseudoxanthomonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G001556105	3942209.0	66.55	3649.0	90.81131923751379	1.0
txid133552	0.9797958971132712	0.8366600265340756	0.3853449707481341	2.5753396198427985	coccus-shaped	Methylocapsa acidiphila	Methylocapsa	Beijerinckiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000427445	4103433.0	61.85	3677.0	84.58310395222732	2.0
txid135735	2.9580398915498085	0.8660254037844386	1.5723856331627464	8.047936312008744	rod-shaped	Priestia endophytica	Priestia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G900115845	5118421.0	36.5	5185.0	83.8281571601867	0.0
txid136992	1.1	0.85	0.4634176413279694	2.9373891311064573	ovoid-shaped	Methylomicrobium lacus	Methylomicrobium	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000527095	4384919.0	54.67	3921.0	86.94865287135293	3.0
txid147268	1.0	0.34641016151377546	0.08336498342228849	1.0882796185405306		Thiomicrospira cyclica	Thiomicrospira	Piscirickettsiaceae	Thiotrichales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000214825	1932455.0	46.98	1683.0	93.9963414413272	2.0
txid148813	1.5	0.4	0.17174039839624208	1.8849555921538759	rod-shaped	Sulfuricurvum kujiense	Sulfuricurvum	Thiovulaceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	species	G000183725	2819357.0	44.56	2816.0	93.32149138970341	3.0
txid151276	1.9	1.0	1.2304571226560022	5.969026041820607	rod-shaped	Bacteroides coprosuis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000212915	2991798.0	34.99	2505.0	86.51733840319433	3.0
txid152794	2.1213203435596424	0.938083151964686	1.2500325260898957	6.2516904456565845	rod-shaped	Corynebacterium efficiens	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	species	G000011305	3219505.0	62.97	2877.0	87.8989782590802	5.0
txid153151	2.6457513110645907	0.6708203932499369	0.856056533508226	5.575773835391057	rod-shaped	Parageobacillus toebii	Parageobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001598935	3263973.0	42.15	3303.0	85.81955181614553	1.0
txid153496	2.449489742783178	0.6928203230275509	0.8363735082332995	5.331459525790038	rod-shaped	Kozakia baliensis	Kozakia	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001787335	3505604.0	57.36	3393.0	90.34058039641673	5.0
txid154981	2.8	0.9	1.5904312808798329	7.916813487046277	rod-shaped	Aliiroseovarius crassostreae	Aliiroseovarius	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001307765	3725379.0	58.42	3707.0	87.37647901059195	3.0
txid155077	1.8973665961010275	0.5916079783099616	0.4673569716657711	3.526429007561698	rod-shaped	Cellvibrio japonicus	Cellvibrio	Cellvibrionaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000019225	4576573.0	51.99	3695.0	90.75607446882198	3.0
txid157687	6.250000000000001	0.45	0.970163081336698	8.835729338221295	rod-shaped	Leptotrichia wadei	Leptotrichia	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	species	G000373345	2316529.0	29.26	2138.0	85.57954594999674	0.0
txid157691	12.500000000000002	0.7	4.720766560794262	27.48893571891069	rod-shaped	Leptotrichia shahii	Leptotrichia	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	species	G000373045	2144606.0	29.51	1969.0	85.09940753686223	0.0
txid157692	3.0000000000000004	0.45	0.4532729150507524	4.241150082346222	rod-shaped	Pseudoleptotrichia goodfellowii	Pseudoleptotrichia	Leptotrichiaceae	Fusobacteriales	Fusobacteriia	Fusobacteria	Bacteria	species	N440	2284223.0072410735	31.577241073499998	2307.5072410735	90.22800312931159	1.5072410735
txid157733	2.75	0.6	0.7209955139988575	5.18362787842316	rod-shaped	Alkalihalobacillus macyae	Alkalihalobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001039475	4256776.0	39.85	4239.0	85.93891245393229	1.0
txid157838	3.5	0.8	1.6252505994571198	8.796459430051419	rod-shaped	Margalitia shackletonii	Margalitia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001420715	5297592.0	36.71	5111.0	82.29540893296426	8.0
txid159346	4.0	0.6324555320336759	1.1904064729972763	7.9476706126368795	rod-shaped	Roseibacterium elongatum	Roseibacterium	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000590925	3555109.0	65.74	3543.0	89.80230985885383	2.0
txid159449	1.4	0.7	0.4489859500755412	3.078760800517997		Embleya scabrispora	Embleya	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria	Bacteria	species	G000372745	11392659.0	70.95	10067.0	85.41574008315354	1.0
txid160233	2.449489742783178	2.449489742783178	7.695298980971184	18.849555921538755	coccus-shaped	Ignicoccus hospitalis	Ignicoccus	Desulfurococcaceae	Desulfurococcales	Thermoprotei	Crenarchaeota	Archaea	species	G000017945	1297538.0	56.52	1490.0	93.32489684309824	1.0
txid160404	4.58257569495584	0.8831760866327847	2.626986629006056	12.714720606047294	rod-shaped	Anaerotignum lactatifermentans	Anaerotignum	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G900142265	3546077.0	45.31	3560.0	87.19675291878885	1.0
txid161536	3.464101615137755	0.4	0.4185566865970667	4.353118474162122	rod-shaped	Ornithinibacillus californiensis	Ornithinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001038485	3979837.0	36.96	4077.0	86.46459641437576	0.0
txid165179	0.95	0.83	0.3643142684747647	2.4771458073555515	rod-shaped	Prevotella copri	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000157935	3512473.0	44.85	3042.0	85.98386379055441	5.0
txid167964	100.00000000000004	0.2449489742783178	4.708541330894205	76.95298980971181	filament-shaped	Anaerolinea thermophila	Anaerolinea	Anaerolineaceae	Anaerolineales	Anaerolineae	Chloroflexi	Bacteria	species	G000199675	3532378.0	53.85	3186.0	92.56183794599558	2.0
txid171695	0.8944271909999159	0.4472135954999579	0.11708024551734544	1.2566370614359172	rod-shaped	Thermodesulfatator indicus	Thermodesulfatator	Thermodesulfobacteriaceae	Thermodesulfobacteriales	Thermodesulfobacteria	Thermodesulfobacteria	Bacteria	species	G000217795	2322224.0	42.43	2246.0	91.03566236504317	2.0
txid172043	2.75	0.5	0.507236313860852	4.319689898685965	rod-shaped	Brevundimonas nasdae	Brevundimonas	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000813765	3407832.0	66.03	3375.0	90.07891234074921	1.0
txid173365	2.179449471770337	1.019803902718557	1.5025416379366223	6.9825386315710025	rod-shaped	Methylobacter tundripaludum	Methylobacter	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000190755	4848329.0	49.51	4422.0	86.96037335750111	2.0
txid173366	1.6583123951777	0.938083151964686	0.9300244048680092	4.887171231974203	rod-shaped	Methylocystis rosea	Methylocystis	Methylocystaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G000372845	3912050.0	62.5	3859.0	86.64222083051085	1.0
txid178774	4.242640687119285	0.5656854249492381	1.0189011538176522	7.5398223686155035	rod-shaped	Gottfriedia luciferensis	Gottfriedia	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001712755	4894118.0	32.95	4628.0	82.63905774237564	1.0
txid178901	1.1958260743101399	0.9	0.5698999243242512	3.381118569021472	ellipsoidal	Acetobacter malorum	Acetobacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001580615	3833476.0	56.67	3499.0	89.68862724065573	1.0
txid180311	2.7386127875258306	0.7071067811865476	0.9828906655781444	6.083668013960417	rod-shaped	Hespellia stercorisuis	Hespellia	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G900142165	4402942.0	45.27	4141.0	88.06264084332703	1.0
txid181070	4.0	0.75	1.6566992509164924	9.424777960769381	rod-shaped	Proteocatella sphenisci	Proteocatella	Peptostreptococcaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria	species	G000423525	2411055.0	36.44	2291.0	91.47340064826393	0.0
txid182262	1.7	0.8	0.7204719152232592	4.2725660088821185	rod-shaped	Agarivorans albus	Agarivorans	Alteromonadaceae	Alteromonadales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000414175	4734285.0	44.2	4313.0	89.04894825723422	1.0
txid185294	1.7	0.75	0.6405903770210437	4.005530633326987	rod-shaped	Prevotella paludivivens	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000373185	3455832.0	37.32	2798.0	88.52452897015827	0.0
txid186116	3.872983346207418	1.0	2.7800346191810594	12.167336027920834	rod-shaped	Parageobacillus thermantarcticus	Parageobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G900111865	3448881.0	43.67	3600.0	85.06002381642045	1.0
txid187327	0.5477225575051661	0.5477225575051661	0.08603605814318215	0.9424777960769378	coccus-shaped	Acidaminococcus intestini	Acidaminococcus	Acidaminococcaceae	Acidaminococcales	Negativicutes	Firmicutes	Bacteria	species	G000230275	2487765.0	50.02	2372.0	87.37167698717523	3.0
txid187328	0.4	0.4	0.03351032163829113	0.5026548245743669	coccus-shaped	Veillonella montpellierensis	Veillonella	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes	Bacteria	species	G000426745	1870913.0	36.96	1625.0	83.30798920099437	0.0
txid189381	2.29128784747792	0.6928203230275509	0.7767327987843019	4.9871237292396495	rod-shaped	Rossellomorea marisflavi	Rossellomorea	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001274775	4312088.0	48.57	4356.0	87.0752405795058	1.0
txid189722	1.95	0.4	0.2282890661608583	2.450442269800038	rod-shaped	Prevotella marshii	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000146675	2559358.0	47.46	2211.0	87.05628520902508	1.0
txid189723	3.25	0.7	1.1609493851953279	7.147123286916777		Prevotella micans	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	species	G000614105	2426740.0	45.49	2329.0	86.3160453942326	1.0
txid191579	1.6	0.45	0.2306125357275758	2.261946710584651	rod-shaped	Fluviicola taffensis	Fluviicola	Crocinitomicaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000194605	4633577.0	36.49	4095.0	90.77304639590537	2.0
txid191863	1.4	0.9	0.6997897635871264	3.9584067435231383	oval-shaped	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria	species	G000173075	7848700.0	61.06	6700.0	88.50980417139144	1.0
txid192903	2.1	0.3	0.1413716694115407	1.9792033717615696	rod-shaped	Pseudozobellia thermophila	Pseudozobellia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G900141855	5036817.0	47.08	4218.0	90.40405875377249	2.0
txid192904	1.296148139681572	0.4472135954999579	0.1801824245759161	1.821040109049228	rod-shaped	Kriegella aquimaris	Kriegella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G900103215	6057242.0	39.6	5019.0	89.63628991544338	1.0
txid195088	3.1622776601683795	0.8485281374238571	1.6282821020695974	8.429777677248872	rod-shaped	Halobacillus karajensis	Halobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G000723525	4082902.0	41.66	4039.0	83.52985205131056	13.0
