taxid	length	width	volume	surface	shape	species	genus	family	order	class	phylum	kingdom	rank	node	genome	gc	proteins	coding	rrnas	MILC	B	MCB	ENC	ENCprime	SCUO
taxid1158459	1.35	0.6	0.3251548396465436	2.5446900494077327	rod-shaped	Kosakonia sacchari	Kosakonia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G000300455	4902027.0	53.74	4581.0	88.28182708907968	7.0	0.10217741263876101	-0.0227604914494662	-0.102611387605736	0.191496320053531	-0.0314524425297845	-0.782396910812318
taxid634884	1.6733200530681511	0.5477225575051661	0.3512487198651628	2.8793172275584813	rod-shaped	Pontibacter niistensis	Pontibacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N8138	4816279.0	51.0	4117.0	86.34334193068165	1.0	0.10506681552763	-0.0693469727569086	-0.01756290922065	0.0790869634622713	-0.0281991725406297	-0.467528041007803
taxid1743262	1.624807680927192	0.8944271909999159	0.8335683819516744	4.565589172834184	rod-shaped	Pseudactinotalea terrae	Pseudactinotalea	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	family	N5109	3971656.5	73.495	3694.5	90.76200064216422	1.0	0.21398845044424353	0.0606316751970198	0.337800943685735	0.0365857964256352	-0.02582814602369335	-0.16250737684600153
taxid367743	2.9580398915498085	0.9797958971132712	1.984059966765344	9.105200545246142	rod-shaped	Ureibacillus thermophilus	Ureibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6476	4008481.5	35.224999999999994	3886.5	84.44705378774557	0.0	0.1672234480224965	0.05460289478725335	-0.0238431210907514	0.21893990309904549	-0.0188278895529974	-0.7467373425285395
taxid34097	4.4721359549995805	0.2449489742783178	0.20689679244073625	3.4414423257272846	helical	Brevinema andersonii	Brevinema	Brevinemataceae	Brevinematales	Spirochaetia	Spirochaetes	Bacteria	species	G900112165	1501400.0	35.24	1460.0	88.00546156920208	1.0	0.0854445093164305	-0.0484488197222626	0.0757888362873187	0.11874679943288799	-0.0176735996619434	-0.36975003470881296
taxid1549639	1.0583005244258359	0.3872983346207417	0.10946892319609017	1.2876698099213992	rod-shaped	Rufibacter quisquiliarum	Rufibacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	genus	N8493	4820793.0	49.21	3909.0	85.94953216170876	2.0	0.08167220137285999	-0.11379038896951299	0.0196781057104653	0.11997930448715399	-0.0164913476798896	-0.675413602576573
taxid1935995	1.5811388300841898	0.5	0.2777309598312345	2.4836470664490253	rod-shaped	Marinobacter aquaticus	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N7130	3998791.0	56.97	3668.0	91.06641850943961	1.0	0.09802674980172925	-0.05292723201190335	0.05777173307599015	0.0854292544519506	-0.022028056246161498	-0.44074250535745296
taxid478115	1.15	0.9	0.5407466354991431	3.251548396465436	rod-shaped	Actinoallomurus caesius	Actinoallomurus	Thermomonosporaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria	family	N4359	6710579.0	72.64	6264.0	89.77034207758963	0.0	0.235599830529403	0.15467838428120098	0.288067015935911	0.0489375141166691	-0.0445199820980568	-0.20894450934800698
taxid84981	5.786190456595772	3.1	35.873027305362676	56.351345635209206		Desulfofaba gelida	Desulfofaba	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria	family	N5309	4469042.0	47.56	3905.0	88.00642500450301	1.0	0.0356802818180505	-0.160896395306526	0.0386579706591014	0.000696066563601146	-0.0197668719877855	-0.278018242801576
taxid1898109	2.1330729007701543	1.0392304845413265	1.5155009647444233	6.964139288307861	rod-shaped	Salibacterium lacus	Salibacterium	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N6463	3565400.5	47.55	3619.0	85.99597673873554	0.5	0.09193017388302072	-0.0648533027873502	0.0547526402735711	0.0871816003522399	-0.0388753980690748	-0.466351025805911
taxid348826	2.2449944320643653	0.8944271909999159	1.223243210196927	6.3082679829880615	rod-shaped	Natronorubrum aibiense	Natronorubrum	Natrialbaceae	Natrialbales	Halobacteria	Euryarchaeota	Archaea	genus	N3192	4111275.0	61.78	4167.0	85.46429027491472	1.0	0.133551015463462	0.11576376883998099	0.0570787939210663	0.10203710908655801	-0.0315493995080638	-0.29902700730105897
taxid513050	17.32050807568877	0.34641016151377546	1.6215366316253903	18.849555921538762	rod	Dictyoglomus turgidum	Dictyoglomus	Dictyoglomaceae	Dictyoglomales	Dictyoglomia	Dictyoglomi	Bacteria	species	G000021645	1855560.0	33.96	1818.0	94.219265343077	2.0	0.041122778500381006	-0.21477091220717498	-0.0943601201221159	0.0307695878408108	0.00343751397643298	-0.205654351503749
taxid1237109	1.3	0.5	0.22252947962927705	2.042035224833365	coccus-shaped	Mongoliicoccus alkaliphilus	Mongoliicoccus	Cyclobacteriaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria	family	N8134	5137147.0	41.83	4408.0	88.80243586360021	1.0	0.0555217724583838	-0.138564818471487	-0.0774516872332845	0.131132408091439	-0.00911879141348618	-0.635639041153499
taxid1215385	4.0	0.7	1.44958321024389	8.796459430051419	rod-shaped	Paenibacillus thermoaerophilus	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5982226.0	47.28	5629.0	86.29303919433326	1.0	0.11928931680908801	-0.039871623523598	-0.0169976295307748	0.18516354762617898	-0.0224743243134588	-1.00459433455524
taxid436663	1.51	0.52	0.2838701233881689	2.466778551598705	rod-shaped	Sphingopyxis indica	Sphingopyxis	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N7034	4486616.5	64.705	4347.5	90.8878106712125	1.0	0.1776011505956005	0.08808476044918255	0.07413344491563009	0.15464742816052202	-0.03293890156454305	-0.47232816397063654
taxid762261	1.4422205101855958	1.1489125293076057	1.0981512209004405	5.205572575964237	rod-shaped	Altericroceibacterium xinjiangense	Altericroceibacterium	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	family	N8217	3226359.0	63.07	3016.0	91.68993510008713	1.0	0.156832926774713	0.0429865479373551	-0.039636366864603	0.141979014905597	-0.0196311447299222	-0.578342770480343
taxid370622	0.9	0.6928203230275509	0.25222963710445523	1.958903313372955	rod-shaped	Aureimonas altamirensis	Aureimonas	Aurantimonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	species	G001463885	4187548.0	64.85	3964.0	91.93907747445522	1.0	0.0855487060768332	-0.123979848729135	-0.16266770977047598	0.14490598649675399	-0.00343065881014749	-0.464515403524434
taxid657015	0.7348469228349535	0.5916079783099616	0.14779268596196946	1.365780081786921	rod-shaped	Pusillimonas harenae	Pusillimonas (ex Stolz et al. 2005)	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N6214	3924810.0	62.2	3683.0	90.8975415720538	1.0	0.127864910092014	-0.0946081279281382	-0.0133090556527656	0.0710818615562829	-0.0238169867702511	-0.256349407198604
taxid1917811	2.2677080940897127	0.41809089920733744	0.29219530081732203	2.9785694926556325	rod-shaped	Tibeticola sediminis	Tibeticola	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	family	N5358	4585682.0	65.5	4148.0	90.67019776031424	1.0	0.17491592477143802	-0.0310316096136914	0.133676256544106	0.0178132226653069	-0.0306074083985708	-0.16854144237536098
taxid129985	4.898979485566356	0.938083151964686	3.1698127081249567	14.437660646760163	rod-shaped	Mesobacillus jeotgali	Mesobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N8068	4364535.0	42.13	5096.0	85.22816610697912	1.0	0.115416001671199	-0.042814914082809	-0.0717031727368333	0.222022408362519	-0.0159672095726296	-1.04954766226177
taxid61635	3.1622776601683795	0.3	0.2164596525098353	2.98037647973883	spherical	Acholeplasma brassicae	Acholeplasma	Acholeplasmataceae	Acholeplasmatales	Mollicutes	Tenericutes	Bacteria	species	G000967915	1877792.0	35.77	1708.0	90.79743656379408	4.0	0.11153264095318	-0.0574409787215535	-0.0790092881555859	0.17344363139902697	-0.027431992627483998	-0.680463875657995
taxid1644105	1.161895003862225	0.2449489742783178	0.05090536263515817	0.894112943921649	rod-shaped	Agromyces insulae	Agromyces	Microbacteriaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N9467	4365982.5	70.08	3946.5	91.5051347227201	1.0	0.1673374914792845	0.0306311209837221	-0.00710637984502405	0.09123043861057589	-0.020325193838423	-0.2910001470272095
taxid167	5.656854249492381	0.3	0.39279088096367604	5.33145952579004	helical	Treponema succinifaciens	Treponema	Treponemataceae	Spirochaetales	Spirochaetia	Spirochaetes	Bacteria	species	G000195275	2897425.0	39.13	2753.0	90.0514077154715	4.0	0.20922293947278	0.10030643153987	0.0937897144340167	0.0964679563743503	-0.0683587538471589	-0.302064820963416
taxid2044856	1.1401754250991378	1.1401754250991378	0.7760927935139323	4.084070449666731	coccus-shaped	Kineococcus terrestris	Kineococcus	Kineosporiaceae	Kineosporiales	Actinomycetia	Actinobacteria	Bacteria	genus	G000017305	4956672.0	74.25	4708.0	89.44265426479704	4.0	0.27159630217103	0.171152373968856	0.42795818733401897	0.0356525787094449	-0.0553306182316793	-0.138136979715356
taxid1655232	1.3416407864998738	0.6324555320336759	0.3552582954238029	2.66572976289502	rod-shaped	Vogesella facilis	Vogesella	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	genus	G001037925	3540164.0	64.37	3347.0	88.78249708205608	1.0	0.191121683225242	-0.10551507724076402	0.282749603851139	-0.145932254744865	-0.0499547915826552	0.158843551517666
taxid570947	4.9	0.85	2.619728298935664	13.08473340220149		Salimicrobium flavidum	Salimicrobium	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	genus	N5613	2966273.0	46.435	3011.0	87.85714211382123	3.5	0.1032382991647752	-0.0182845407994041	-0.03397667065048279	0.170250581630827	-0.025620626922988048	-0.8527533129934335
taxid249058	2.7838821814150108	0.6928203230275509	0.9624364876679086	6.059284476904215	coccus-shaped	Gordonia otitidis	Gordonia	Gordoniaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria	genus	N5922	4934225.0	67.555	4559.0	91.18100847437053	1.0	0.1736230435112915	0.0960521733476895	-0.000609603471964094	0.1485343903797185	-0.02615364014419825	-0.46587095695208797
taxid414288	2.0	0.85	0.97412279707716	5.340707511102647	rod-shaped	Lutimonas vermicola	Lutimonas	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	family	N6134	3819763.0	35.5	3429.0	90.29981488534405	1.0	0.10154807617657101	-0.108826182056736	-0.0762245700668028	0.135741253883887	-0.0186798435370286	-0.4737541732822271
taxid2259011	2.32379000772445	0.5477225575051661	0.5045120921848464	3.9985946443425284	rod-shaped	Paenibacillus elymi	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	family	N3029	5982226.0	47.28	5629.0	86.29303919433326	1.0	0.11928931680908801	-0.039871623523598	-0.0169976295307748	0.18516354762617898	-0.0224743243134588	-1.00459433455524
taxid121291	1.3	0.6	0.31101767270538955	2.4504422698000385	rods-coccus	Arthrobacter methylotrophus	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	genus	N6387	3639179.0	63.62	3480.0	89.6440170380998	1.0	0.116176822681235	0.0063281692081496605	0.0406505772638537	0.12902154096500698	-0.0243817011421285	-0.512408072869618
taxid375574	2.3	1.1	1.8373081035744308	7.948229413582176	rod-shaped	Gulbenkiania indica	Gulbenkiania	Chromobacteriaceae	Neisseriales	Betaproteobacteria	Proteobacteria	Bacteria	species	G001418035	2848002.0	63.64	2714.0	90.86117214805329	0.0	0.112068622628351	-0.13074639617911898	0.0207981942752195	0.0871347473131093	-0.0167050529707317	-0.271335226902785
taxid357276	2.5922962793631443	0.9797958971132712	1.70829577993102	7.979397966783437	rod-shaped	Phocaeicola dorei	Phocaeicola	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	genus	N8533	3684754.0	42.69	3081.5	90.25153938269811	0.5	0.19418568127888447	0.11009863394130301	0.26958597972513354	0.172224125391702	-0.08045656782076105	-0.8405550981487375
taxid1679495	2.1213203435596424	0.3872983346207417	0.23470299523650706	2.581081744295465	rod-shaped	Variovorax gossypii	Variovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N9155	6591198.5	65.53	6158.0	91.47635326846775	3.0	0.13588881985964912	-0.10464944015393755	0.045048668853472654	-0.00104070738015221	-0.015408865758274385	-0.143295060602535
taxid441616	1.1	0.5	0.18325957145940466	1.7278759594743864	rod-shaped	Carboxydothermus siderophilus	Carboxydothermus	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria	genus	N2086	2421756.0	41.989999999999995	2520.5	90.92533574983769	2.0	0.05401084362062575	-0.163557146543811	0.0386888205710306	0.01798447786307985	-0.0159793334455386	-0.17633321838059
taxid538382	1.1	0.4	0.12147491593880536	1.3823007675795091	rod-shaped	Pelagerythrobacter marinus	Pelagerythrobacter	Erythrobacteraceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	G001028625	2885033.0	64.65	2701.0	92.25211635360844	1.0	0.13946754643196	0.0156992672679235	-0.0724511753956154	0.142507920929543	-0.0203248504666559	-0.5026148371021111
taxid415747	4.0	0.45	0.6123160431387357	5.6548667764616285	rod-shaped	Thiohalomonas denitrificans	Thiohalomonas	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Proteobacteria	Bacteria	species	G900102855	3563632.0	59.93	3280.0	86.55817996919997	1.0	0.11341062034127601	-0.0923738305177318	0.0722223511577368	0.0431388046322954	-0.0399408916319433	-0.283414993881977
taxid1280	1.0	1.0	0.5235987755982988	3.1415926535897927	sphere	Staphylococcus aureus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	species	G001456215	2709797.0	32.89	2512.0	83.78742023849018	5.0	0.181321852153745	0.0557157137892695	0.0202882865003369	0.196620466227276	-0.00970435667757622	-0.562094330809815
taxid598653	1.15	0.6	0.2686061718819273	2.167698930976957	rod-shaped	Angustibacter peucedani	Angustibacter	Kineosporiaceae	Kineosporiales	Actinomycetia	Actinobacteria	Bacteria	genus	G001426435	3839507.0	72.53	3641.0	92.64798840059414	1.0	0.198594948047626	0.0549796391900376	0.16782174554738802	0.0746988061874666	-0.0157903845197858	-0.22863308682358605
taxid1524960	2.0346989949375804	0.4898979485566356	0.35275052896186154	3.1315234204652507	rod-shaped	Pseudofulvibacter gastropodicola	Pseudofulvibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	family	N6134	3819763.0	35.5	3429.0	90.29981488534405	1.0	0.10154807617657101	-0.108826182056736	-0.0762245700668028	0.135741253883887	-0.0186798435370286	-0.4737541732822271
taxid139208	0.25	0.25	0.008181230868723417	0.19634954084936204	coccus	Isoptericola variabilis	Isoptericola	Promicromonosporaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria	species	G000215105	3307740.0	73.89	3012.0	91.34230622721252	3.0	0.24244013690966898	0.0617130268329508	0.4265145040317821	0.0347475149989144	-0.0319424499797174	-0.12831652430751198
taxid516051	11.499999999999998	0.4	1.4283774598321597	14.451326206513045	rod-shaped	Muricauda lutaonensis	Muricauda	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria	species	G000963865	3274259.0	44.97	3058.0	92.1583173475281	2.0	0.0329071829257892	-0.192393426580016	-0.0159438094656239	0.04208441696548101	-0.0163086572330603	-0.48628280976037896
taxid1200993	2.23606797749979	0.9	1.231673229330167	6.322333257936653	rod-shaped	Paraburkholderia fynbosensis	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	genus	N8589	7546641.5	63.625	6812.5	86.4220056446076	3.5	0.19247252595500547	0.017261037624739635	0.1128805020692884	0.1155559488738805	-0.0265153353605128	-0.34009127480778545
taxid2201	1.5811388300841898	1.5811388300841898	2.0697058887075217	7.853981633974483	spherical	Methanofollis liminatans	Methanofollis	Methanomicrobiaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea	species	G000275865	2475100.0	60.97	2441.0	89.25106056320958	2.0	0.141478625103729	0.07550479820202902	0.128112750154564	-0.0144462753702006	-0.0307818001524292	-0.0611511843090388
taxid171287	0.4898979485566356	0.15811388300841894	0.008584270781860217	0.2433467205584167	spherical	Mycoplasma moatsii	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria	genus	N3035	1260528.5	28.13	2157.0	69.3182582758846	1.0	0.12057485208444951	0.07370886506221225	0.191272254874232	0.057675555263385	-0.0169959736474729	-0.10583098117238046
taxid396268	2.8284271247461903	0.7071067811865476	1.0181606733279591	6.283185307179588	rod-shaped	Limosilactobacillus secaliphilus	Limosilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	species	G001437055	1646143.0	47.72	1511.0	89.15367619945533	1.0	0.16341523651782	0.0912701472938818	0.10709470216279	0.239263940204488	-0.0390708945571917	-1.19442138248598
taxid292733	2.0	1.1	1.5522085702611572	6.9115038378975475	coccus-shaped	Psychrobacter aquimaris	Psychrobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria	Bacteria	genus	N5834	3098053.0	42.8	2632.0	83.43511012305166	2.0	0.0890966557198368	-0.0790911303439154	-0.0673083667982906	0.16041131295181602	-0.0103729804836772	-0.8445300010596558
taxid521013	2.15	0.7	0.7376197751241034	4.728096943652639	rod-shaped	Limimaricola pyoseonensis	Limimaricola	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N10063	3542542.5	67.53	3641.0	89.86618611306471	1.0	0.17585716099113147	0.0638120261488494	0.053386658431494434	0.125554019391188	-0.023230920107641752	-0.33964460170238253
taxid43992	2.598076211353316	0.5	0.4774061477159801	4.08104856952699	rod-shaped	Bradyrhizobium liaoningense	Bradyrhizobium	Bradyrhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria	genus	N9862	8613869.0	63.29	8152.0	84.82741677766455	1.0	0.164314336426609	0.0897878362813243	0.0685235177118218	0.18204713643152498	-0.0264911234070621	-0.525866634394548
taxid2057	2.1213203435596424	1.224744871391589	2.018165466403381	8.162097139053978	coccus-shaped	Sphaerobacter thermophilus	Sphaerobacter	Sphaerobacteraceae	Sphaerobacterales	Thermomicrobia	Chloroflexi	Bacteria	species	G000024985	3993764.0	68.11	3523.0	86.20281518887947	2.0	0.0623949160269529	-0.165793356324674	-0.0495293553809253	0.0244828773774844	-0.0124714331874733	-0.168459959892389
taxid67760	1.3	1.3	1.1503465099894628	5.309291584566751	spherical	Methanocaldococcus infernus	Methanocaldococcus	Methanocaldococcaceae	Methanococcales	Methanococci	Euryarchaeota	Archaea	species	G000092305	1328194.0	33.62	1474.0	93.19737929850606	2.0	0.0595449522269831	-0.0341208919343809	0.187621684872936	0.0587898635508073	-0.00869658500627662	-0.27012858633113396
taxid536443	1.6	1.2	1.3571680263507908	6.031857894892403	rod-shaped	Deinococcus taklimakanensis	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria	genus	N739	3807137.0	67.41	3631.0	88.27401348743051	3.0	0.165568377327623	0.0916492487452842	0.11407809720038001	0.16360867964585502	-0.035357234374267	-0.368613737418813
