taxid	length	width	volume	surface	genus	family	order	class	phylum	superkingdom
653683	3.5566838487557484	0.5	0.6656283171746394	5.586825925196265	Anaerosporobacter	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
653686	1.3	0.75	0.4638757902566179	3.0630528372500483	Wenxinia	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
655352	1.898243991605866	0.4443744102611055	0.2700166351738782	2.6500309632685823	Cohaesibacter	Cohaesibacteraceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
656899	1.7	1.05	1.168966991446677	5.607742886657782	Schlesneria	Planctomycetaceae	Planctomycetales	Planctomycetia	Planctomycetes	Bacteria
659427	2.5	0.425	0.3345591645301411	3.337942194439155	Sediminimonas	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
659428	3.6224264823069134	0.8993699363497412	2.108791514972238	10.234999339426386	Marivita	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
659693	2.0669350292985014	0.8259653861296831	0.9576717326987515	5.363379724228124	Oceanibaculum	Thalassobaculaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria
661182	1.0962050496435345	0.5957892135528948	0.24947792103091204	2.051796606916357	Perlucidibaca	Perlucidibacaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria
663242	2.5099800796022267	1.0954451150103321	2.006688465020034	8.637951682675443	Albimonas	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
665568	0.9244737194035032	0.4919661854418281	0.13617313601605208	1.4288271556025607	Paraoerskovia	Cellulomonadaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
665874	0.9465552353336643	0.36245133236830573	0.08498854340654022	1.0778182554116111	Limnohabitans	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
667112	6.750000000000001	0.7	2.5079072354219516	14.844025288211773	Lutispora	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
667113	1.108179752759628	0.7549186477024195	0.38290707938208335	2.6282110505404135	Actinoallomurus	Thermomonosporaceae	Streptosporangiales	Actinomycetia	Actinobacteria	Bacteria
669357	3.912251473896752	3.912251473896752	31.35298616520277	48.08431110483909	Geminocystis	Chroococcaceae	Chroococcales		Cyanobacteria	Bacteria
669368	4.743416490252568	4.743416490252568	55.882058995103066	70.68583470577032	Coleofasciculus	Coleofasciculaceae	Oscillatoriales		Cyanobacteria	Bacteria
670486	0.70533234616974	0.70533234616974	0.18372997873174626	1.562922611414147	Dehalogenimonas			Dehalococcoidia	Chloroflexi	Bacteria
670516	1.9786024464679264	0.3941593907262555	0.22420201604042522	2.4500801534608154	Mycobacteroides	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
674963	3.1	0.95	1.9728874615309155	9.25199036482194	Succinatimonas	Succinivibrionaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria
682522	1.0908712114635715	0.5244044240850758	0.19584711587953185	1.7971722344440146	Ilumatobacter	Ilumatobacteraceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
690086	2.715500064790335	0.9898464007679532	1.8247953932383498	8.444374749535296	Salinarimonas	Salinarimonadaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria	Bacteria
690565	1.5	0.45	0.21470822291877742	2.1205750411731104	Serinibacter	Beutenbergiaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
693074	4.95	0.3	0.3428262983229862	4.665265090580842	Caldisericum	Caldisericaceae	Caldisericales	Caldisericia	Caldiserica	Bacteria
695982	1.5	1.5	1.7671458676442586	7.0685834705770345	Halogranum	Haloferacaceae	Haloferacales	Halobacteria	Euryarchaeota	Archaea
696745	1.8165902124584952	0.6324555320336759	0.5044680581656323	3.6094151616900434	Alkalibaculum	Eubacteriaceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
697025	0.7937253933193772	0.7937253933193772	0.26182399578508153	1.9792033717615696	Hoyosella	Mycobacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria	Bacteria
697279	1.05	1.05	0.6061310326019806	3.4636059005827464	Bavariicoccus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria
698776	3.25	0.65	1.0065531962407797	6.636614480708438	Cellulosilyticum	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
700450	1.8613725526840748	0.5566315367427481	0.40185549270428483	3.254999952634426	Siphonobacter	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
700595	4.898979485566356	0.5	0.9284886085635656	7.6952989809711845	Desulfocurvus	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
704093	4.898979485566356	0.848528137423857	2.610363847375925	13.059355422486366	Anaerobacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria
715222	8.74642784226795	0.39686269665968854	1.0654926106821814	10.904879459564206	Caldicoprobacter	Caldicoprobacteraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria
743714	0.9584146563694087	0.7745966692414834	0.32615693269013146	2.332270635626174	Orbus	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria	Bacteria
744724	1.0954451150103321	1.0954451150103321	0.6882884651454572	3.769911184307752	Halarchaeum	Halobacteriaceae	Halobacteriales	Halobacteria	Euryarchaeota	Archaea
745153	2.0	0.5	0.3599741582238304	3.1415926535897927	Umboniibacter	Cellvibrionaceae	Cellvibrionales	Gammaproteobacteria	Proteobacteria	Bacteria
745364	1.2	0.5	0.20289452554434076	1.8849555921538759	Luteipulveratus	Dermacoccaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria
745410	3.15	0.55	0.7048294018022601	5.4428092723443156	Gallaecimonas			Gammaproteobacteria	Proteobacteria	Bacteria
747294	1.9147512896579721	0.8460601983666088	0.917061059515449	5.089363938308113	Pseudorhodoferax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
754249	2.0	0.6	0.5089380098815465	3.769911184307752	Luteimicrobium		Micrococcales	Actinomycetia	Actinobacteria	Bacteria
758601	1.8708286933869709	1.019803902718557	1.250455837706892	5.993776774285581	Deinobacterium	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria
759360	2.15	0.45	0.3180862561759666	3.039490892348125	Oleibacter	Oceanospirillaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
759413	4.5	0.3499999999999999	0.4217260888209548	4.948008429403924	Natronovirga	Natranaerobiaceae	Natranaerobiales	Clostridia	Firmicutes	Bacteria
762296	2.783157683713741	2.4102852568339554	8.979446861161485	21.074444193122183	Methylovulum	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
762551	2.1633307652783937	0.5916079783099616	0.5404676911662721	4.020747692778592	Jejuia	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
762641	1.9773719933285188	0.4898979485566356	0.34194464373542005	3.043293737052382	Muriicola	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria
763439	1.4	0.5	0.2421644337142132	2.1991148575128547	Caenimonas	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
765413	1.4696938456699071	0.6708203932499369	0.4404035154913468	3.0972980931545577	Pelagicola	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria
767528	1.1	0.6	0.2544690049407733	2.073451151369264	Geomicrobium		Bacillales	Bacilli	Firmicutes	Bacteria
768650	1.4142135623730951	0.8366600265340756	0.6241785562578653	3.7171825569273693	Thermosporothrix	Thermosporotrichaceae	Ktedonobacterales	Ktedonobacteria	Chloroflexi	Bacteria
768669	1.4142135623730951	0.8660254037844386	0.6629968605077357	3.847649490485592	Thermogemmatispora	Thermogemmatisporaceae	Thermogemmatisporales	Ktedonobacteria	Chloroflexi	Bacteria
795750	8.750000000000002	0.25	0.4254240051736178	6.872233929727672	Ignavibacterium	Ignavibacteriaceae	Ignavibacteriales	Ignavibacteria	Ignavibacteriae	Bacteria
861914	4.0	0.8	1.876578011744304	10.053096491487338	Fibrella	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
862261	10.25	0.85	5.655586724778074	27.371125994401073	Caldanaerobius	Thermoanaerobacteraceae	Thermoanaerobacterales	Clostridia	Firmicutes	Bacteria
863253	2.6970784262086154	0.493242414866094	0.48294463340435345	4.179303043255982	Marinicella	Alcanivoracaceae	Oceanospirillales	Gammaproteobacteria	Proteobacteria	Bacteria
866673	3.499635511580583	0.3833658625477635	0.3857281917013209	4.214888838624435	Marinifilum	Marinifilaceae	Marinilabiliales	Bacteroidia	Bacteroidetes	Bacteria
869806	6.519202405202647	0.4898979485566356	1.1980595070830882	10.033442325100166	Marivirga	Marivirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria
869896	4.0	1.1	3.4528721256829824	13.823007675795095	Halonotius	Halorubraceae	Haloferacales	Halobacteria	Euryarchaeota	Archaea
